datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-08-24 00:00,970.2,1017.6,1043.0,903.7,996.8,1056.0,11.4,44.1
2024-08-24 00:10,977.6,1023.2,1044.9,896.6,994.6,1064.8,11.4,43.9
2024-08-24 00:20,977.4,1019.5,1042.2,887.3,982.5,1062.7,11.2,43.9
2024-08-24 00:30,970.8,1017.7,1046.5,878.3,964.3,1051.5,8.2,42.3
2024-08-24 00:40,966.9,1008.2,1029.6,868.1,951.3,1036.4,8.1,43.2
2024-08-24 00:50,963.2,999.4,1025.1,871.0,946.5,1029.8,8.2,42.9
2024-08-24 01:00,959.4,997.8,1035.2,863.2,938.6,1037.6,7.9,42.4
2024-08-24 01:10,916.0,972.2,1031.2,856.6,947.7,1031.9,7.8,42.0
2024-08-24 01:20,909.6,971.7,1026.3,853.8,957.1,1033.1,7.7,42.2
2024-08-24 01:30,894.7,968.5,1020.8,835.7,938.1,1015.8,7.4,41.0
2024-08-24 01:40,901.3,960.5,1004.7,845.9,952.8,1019.1,7.4,40.6
2024-08-24 01:50,900.3,956.8,1002.9,843.4,945.7,1015.2,7.3,40.9
2024-08-24 02:00,890.5,939.7,990.9,835.1,937.2,1010.1,7.3,41.1
2024-08-24 02:10,895.8,941.6,984.9,837.4,942.4,1011.0,7.5,40.5
2024-08-24 02:20,888.2,929.6,966.9,829.1,937.8,1001.5,7.5,40.1
2024-08-24 02:30,892.0,931.0,962.6,833.6,940.8,998.1,7.4,40.1
2024-08-24 02:40,887.9,923.7,955.9,827.9,934.8,995.0,7.5,39.5
2024-08-24 02:50,874.4,915.3,948.9,815.4,927.0,987.3,7.4,39.7
2024-08-24 03:00,872.4,906.9,931.2,814.9,926.8,977.1,7.5,39.1
2024-08-24 03:10,879.7,902.7,926.8,817.8,918.5,972.5,7.5,39.4
2024-08-24 03:20,881.1,904.9,927.5,816.0,928.5,984.7,7.4,38.9
2024-08-24 03:30,871.4,873.8,885.9,819.1,926.1,959.7,7.3,38.0
2024-08-24 03:40,886.5,882.3,884.1,819.4,938.2,975.9,7.2,38.4
2024-08-24 03:50,865.9,870.9,877.3,808.2,924.6,957.3,7.2,38.6
2024-08-24 04:00,868.2,876.6,881.3,809.5,925.0,957.2,7.1,38.4
2024-08-24 04:10,876.0,873.8,865.3,811.3,933.3,958.5,7.0,38.0
2024-08-24 04:20,850.3,846.2,857.4,797.6,931.5,964.5,7.1,38.0
2024-08-24 04:30,870.2,859.3,852.4,806.8,929.9,954.3,6.1,38.2
2024-08-24 04:40,879.0,853.6,838.0,801.8,936.0,965.3,6.0,38.3
2024-08-24 04:50,881.0,858.4,820.9,806.6,940.5,946.0,6.2,37.5
2024-08-24 05:00,876.9,853.5,813.9,798.0,945.2,952.3,6.3,38.5
2024-08-24 05:10,878.9,860.1,816.4,799.4,942.6,946.2,6.4,38.5
2024-08-24 05:20,872.0,852.3,816.3,790.7,941.4,955.3,6.1,37.7
2024-08-24 05:30,864.5,858.1,820.5,786.4,930.2,938.3,6.0,38.4
2024-08-24 05:40,873.0,848.2,821.0,790.2,926.1,949.8,6.2,38.1
2024-08-24 05:50,850.2,838.5,820.1,780.2,920.0,940.4,6.1,37.2
2024-08-24 06:00,866.9,849.1,796.3,779.0,934.6,939.1,6.3,37.0
2024-08-24 06:10,877.0,860.0,791.6,785.6,937.8,930.1,6.3,37.0
2024-08-24 06:20,853.6,858.7,794.0,770.0,941.2,929.0,6.8,37.9
2024-08-24 06:30,840.9,853.6,796.1,787.5,947.1,912.4,7.1,37.6
2024-08-24 06:40,837.1,858.4,777.1,777.3,967.0,915.1,7.7,38.0
2024-08-24 06:50,833.7,864.4,782.1,786.0,984.9,920.0,9.1,39.4
2024-08-24 07:00,855.6,866.7,760.9,789.1,1003.2,936.3,9.8,37.4
2024-08-24 07:10,849.7,900.5,767.6,784.3,1009.2,915.0,9.4,36.2
2024-08-24 07:20,846.6,908.8,772.0,792.6,1037.1,927.7,9.7,36.3
2024-08-24 07:30,846.0,914.5,758.7,785.4,1068.2,947.0,11.0,37.0
2024-08-24 07:40,848.0,926.2,758.4,795.7,1078.8,937.4,12.5,38.4
2024-08-24 07:50,854.2,936.5,765.2,801.2,1098.2,955.5,12.6,37.0
2024-08-24 08:00,865.6,964.6,776.7,818.5,1120.9,954.3,13.1,38.9
2024-08-24 08:10,871.1,969.3,786.0,831.5,1151.5,982.4,13.9,39.3
2024-08-24 08:20,865.9,972.9,794.9,827.3,1179.8,1016.0,14.6,39.0
