datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-07-26 00:00,776.3,937.7,876.8,714.1,921.9,899.5,13.6,37.3
2024-07-26 00:10,804.0,943.8,874.7,713.5,895.8,893.9,13.5,36.9
2024-07-26 00:20,795.1,941.8,873.6,692.7,877.6,888.6,13.5,36.8
2024-07-26 00:30,795.3,935.8,882.5,696.7,858.6,880.8,13.1,36.1
2024-07-26 00:40,759.1,921.1,887.2,691.1,871.9,882.7,12.9,36.1
2024-07-26 00:50,749.5,912.9,879.2,690.1,882.8,885.8,13.1,35.8
2024-07-26 01:00,758.6,917.6,866.6,692.8,880.0,872.7,13.1,35.4
2024-07-26 01:10,749.1,912.4,856.8,683.7,882.8,871.0,13.0,34.5
2024-07-26 01:20,752.4,908.0,855.8,681.1,868.2,865.4,13.2,35.1
2024-07-26 01:30,761.1,897.2,867.1,678.6,849.5,880.5,13.2,34.6
2024-07-26 01:40,745.4,882.0,858.6,671.5,843.6,872.5,13.4,34.9
2024-07-26 01:50,755.5,894.1,855.0,672.6,841.3,863.7,13.3,34.6
2024-07-26 02:00,757.3,882.9,848.5,683.0,844.2,863.5,13.1,33.8
2024-07-26 02:10,755.0,874.5,838.9,674.8,836.0,860.7,13.2,33.2
2024-07-26 02:20,753.4,863.5,829.6,671.6,836.3,863.6,13.3,34.0
2024-07-26 02:30,754.5,861.2,833.6,676.1,834.2,864.3,13.1,33.8
2024-07-26 02:40,748.9,854.1,811.9,663.7,832.5,855.3,12.8,33.0
2024-07-26 02:50,752.7,855.3,809.7,663.3,832.2,855.7,12.6,32.9
2024-07-26 03:00,747.6,860.4,802.1,656.3,837.8,850.7,12.3,32.5
2024-07-26 03:10,758.5,859.0,798.6,661.5,835.2,851.1,12.0,32.7
2024-07-26 03:20,739.9,843.3,803.9,666.2,829.8,843.6,12.1,32.8
2024-07-26 03:30,725.4,845.5,810.9,665.6,826.9,831.6,12.3,32.8
