datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-08-17 00:00,937.7,1026.4,1008.3,875.2,979.8,994.0,13.2,43.5
2024-08-17 00:10,961.3,1021.4,1011.4,876.0,959.3,1006.7,13.2,41.1
2024-08-17 00:20,959.3,1014.2,1012.5,866.6,943.2,999.0,7.2,42.3
2024-08-17 00:30,963.4,1012.7,1009.4,861.8,925.6,989.5,6.8,41.3
2024-08-17 00:40,963.5,1011.3,1006.6,855.0,923.0,992.8,6.7,40.8
2024-08-17 00:50,954.9,999.7,1001.7,865.2,924.8,983.2,6.7,40.0
2024-08-17 01:00,936.9,984.1,996.5,862.7,921.5,975.2,7.0,40.0
2024-08-17 01:10,918.2,983.0,986.2,845.5,936.1,979.5,7.2,39.7
2024-08-17 01:20,939.7,977.0,957.0,838.0,927.5,976.6,7.3,39.9
2024-08-17 01:30,930.1,973.0,928.8,829.2,937.6,961.5,7.4,40.3
2024-08-17 01:40,943.1,966.2,908.1,826.0,939.7,966.4,7.0,39.3
2024-08-17 01:50,930.2,954.0,899.8,826.1,939.1,956.6,7.0,39.3
2024-08-17 02:00,934.7,944.6,883.8,816.6,938.7,963.5,7.0,39.5
2024-08-17 02:10,945.1,930.1,866.6,815.7,926.4,959.5,7.0,39.8
2024-08-17 02:20,958.8,933.2,844.7,816.9,947.2,969.3,6.9,38.3
2024-08-17 02:30,947.4,924.0,839.2,814.1,941.6,957.7,6.9,39.4
2024-08-17 02:40,948.9,931.7,838.3,804.2,937.1,956.2,6.9,39.1
2024-08-17 02:50,939.2,914.8,836.1,818.3,928.2,938.4,6.9,38.8
2024-08-17 03:00,937.0,917.6,834.7,805.0,924.7,942.0,7.1,38.8
2024-08-17 03:10,942.1,906.3,835.3,809.4,908.1,937.7,7.1,39.1
2024-08-17 03:20,943.6,905.6,834.5,817.6,908.0,931.5,7.0,38.4
2024-08-17 03:30,927.6,898.7,833.5,798.0,916.2,949.0,7.0,38.7
2024-08-17 03:40,926.4,891.1,831.4,809.7,905.1,930.5,6.9,38.6
2024-08-17 03:50,929.2,887.1,830.8,810.6,890.4,921.2,6.5,38.0
2024-08-17 04:00,928.0,885.9,833.1,798.1,892.4,937.8,6.1,37.9
2024-08-17 04:10,918.8,883.2,828.5,795.6,878.9,914.9,6.2,38.6
2024-08-17 04:20,923.9,880.7,829.4,801.0,883.0,922.5,6.0,38.2
2024-08-17 04:30,923.4,866.7,807.9,801.5,888.8,920.7,6.3,37.4
2024-08-17 04:40,932.4,867.4,805.9,799.5,882.0,921.8,6.3,37.8
2024-08-17 04:50,915.0,876.0,802.0,782.6,877.2,903.8,6.6,38.4
2024-08-17 05:00,921.9,868.3,813.5,797.8,887.3,925.4,6.6,37.8
2024-08-17 05:10,930.6,879.4,818.4,805.5,888.7,920.5,6.5,38.8
2024-08-17 05:20,921.2,873.1,789.1,786.0,879.5,897.8,6.5,39.4
2024-08-17 05:30,931.6,877.1,786.8,787.5,891.5,913.8,6.2,37.6
2024-08-17 05:40,943.8,861.5,777.4,802.2,891.2,917.0,6.2,37.8
2024-08-17 05:50,932.4,872.0,767.7,778.8,886.7,905.3,6.3,37.0
2024-08-17 06:00,944.4,873.3,771.2,797.5,895.5,910.2,6.8,37.0
2024-08-17 06:10,939.7,871.1,767.3,792.2,879.0,891.6,7.0,38.1
2024-08-17 06:20,943.4,867.4,748.9,781.9,900.2,912.7,7.0,37.4
2024-08-17 06:30,957.2,886.8,747.3,791.1,896.5,892.5,7.3,37.9
2024-08-17 06:40,966.5,890.6,730.6,786.0,915.8,905.0,7.5,38.8
2024-08-17 06:50,966.1,891.0,739.8,789.5,913.7,908.6,7.7,38.2
2024-08-17 07:00,976.7,900.9,750.9,796.4,924.4,925.2,8.3,37.8
2024-08-17 07:10,962.9,899.9,753.7,799.2,916.2,903.8,8.8,38.7
2024-08-17 07:20,972.4,917.3,756.7,797.3,925.1,908.2,10.0,41.3
2024-08-17 07:30,969.5,922.2,762.0,801.9,941.9,919.9,9.4,38.8
2024-08-17 07:40,974.2,923.0,766.5,786.1,924.3,925.0,11.2,42.0
2024-08-17 07:50,983.7,943.4,777.5,803.9,931.6,915.1,12.2,42.6
2024-08-17 08:00,993.2,960.4,788.9,808.9,950.5,933.6,12.8,42.6
2024-08-17 08:10,1006.8,964.3,828.7,841.9,966.7,969.6,13.4,39.6
2024-08-17 08:20,1007.7,976.8,836.5,825.4,976.0,990.9,12.6,39.7
2024-08-17 08:30,1011.6,983.9,864.3,835.0,953.4,983.0,12.0,39.4
2024-08-17 08:40,1015.0,1003.6,899.4,847.5,955.0,990.0,13.5,41.9
2024-08-17 08:50,1029.6,1011.1,915.0,869.3,959.1,996.7,12.9,39.4
2024-08-17 09:00,1042.3,1033.7,911.3,871.0,957.7,978.7,14.7,42.5
2024-08-17 09:10,1049.7,1035.6,920.2,881.7,973.2,997.1,15.2,43.8
