datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-08-08 23:50,1005.9,1108.1,1110.4,942.8,1052.4,1079.8,10.1,48.1
2024-08-09 00:10,1002.3,1087.9,1100.2,938.6,1036.1,1073.4,7.5,46.3
2024-08-09 00:20,999.0,1081.3,1094.7,919.0,1014.8,1069.3,7.2,46.1
2024-08-09 00:30,997.9,1071.0,1095.0,924.0,1008.8,1069.0,7.0,44.8
2024-08-09 00:40,996.3,1056.9,1079.0,906.5,983.7,1059.8,6.9,42.6
2024-08-09 00:50,997.4,1044.8,1057.4,904.5,997.0,1068.2,6.7,41.1
2024-08-09 01:00,997.5,1035.5,1038.5,901.0,981.9,1047.6,6.6,40.3
2024-08-09 01:00,997.5,1035.5,1038.5,901.0,981.9,1047.6,6.6,40.3
2024-08-09 01:20,954.0,1023.4,1037.2,897.4,1005.6,1042.9,6.6,39.6
2024-08-09 01:30,951.5,1012.8,1018.3,884.9,990.9,1029.6,6.6,40.1
2024-08-09 01:40,953.5,998.2,1003.6,884.7,991.0,1033.0,6.7,38.9
2024-08-09 01:50,949.3,991.5,978.6,871.0,992.3,1024.6,6.8,39.8
2024-08-09 02:00,954.3,992.5,975.4,879.8,992.6,1017.7,6.7,38.9
2024-08-09 02:00,954.3,992.5,975.4,879.8,992.6,1017.7,6.7,38.9
2024-08-09 02:10,951.8,984.6,957.6,865.7,1006.0,1032.8,6.7,39.0
2024-08-09 02:20,954.6,983.1,930.7,855.7,996.9,1011.0,6.8,39.3
2024-08-09 02:40,956.2,960.5,919.8,860.9,987.9,1010.2,6.7,38.9
2024-08-09 02:50,955.9,947.4,913.9,862.1,990.7,1019.7,6.9,38.4
2024-08-09 03:00,955.3,947.8,891.0,854.3,981.2,994.7,7.1,37.8
2024-08-09 03:10,956.5,948.9,903.3,856.1,981.0,1004.7,6.8,37.9
2024-08-09 03:20,953.1,930.0,881.1,844.3,969.6,998.9,6.9,37.6
2024-08-09 03:30,953.3,939.8,876.6,830.9,966.7,995.1,7.0,37.7
2024-08-09 03:30,953.3,939.8,876.6,830.9,966.7,995.1,7.0,37.7
2024-08-09 03:40,951.4,933.2,848.6,849.0,978.4,965.9,7.0,37.3
2024-08-09 03:50,956.1,934.5,846.9,829.8,980.3,988.5,6.9,37.4
2024-08-09 04:10,948.5,915.9,844.8,835.1,956.4,968.3,6.9,37.4
2024-08-09 04:10,948.5,915.9,844.8,835.1,956.4,968.3,6.9,37.4
2024-08-09 04:30,954.2,908.6,827.7,837.0,967.3,973.7,7.2,37.2
2024-08-09 04:40,951.9,912.6,817.8,831.6,962.2,957.9,7.3,37.1
2024-08-09 04:40,951.9,912.6,817.8,831.6,962.2,957.9,7.3,37.1
2024-08-09 05:00,940.7,908.3,830.1,833.2,967.8,966.9,7.4,37.6
2024-08-09 05:00,940.7,908.3,830.1,833.2,967.8,966.9,7.4,37.6
2024-08-09 05:10,937.4,927.5,829.1,821.6,972.1,958.4,7.4,38.4
2024-08-09 05:20,945.8,923.9,809.5,814.5,963.2,949.5,7.0,37.7
2024-08-09 05:40,937.0,922.5,810.3,813.3,936.5,919.0,7.5,36.5
2024-08-09 05:50,940.3,930.3,805.0,802.7,948.7,931.3,7.3,37.1
2024-08-09 06:00,954.8,933.5,806.9,812.2,950.6,937.1,7.6,37.1
2024-08-09 06:10,962.3,935.4,817.9,827.8,958.7,947.2,8.0,36.6
2024-08-09 06:10,962.3,935.4,817.9,827.8,958.7,947.2,8.0,36.6
2024-08-09 06:20,942.6,938.3,841.5,826.5,955.4,946.1,8.4,37.0
2024-08-09 06:40,934.3,951.0,855.4,816.4,954.0,947.7,8.9,37.4
2024-08-09 06:40,934.3,951.0,855.4,816.4,954.0,947.7,8.9,37.4
2024-08-09 07:00,950.7,980.9,887.2,830.0,967.5,968.4,9.9,36.1
2024-08-09 07:10,965.1,1007.0,903.3,844.9,967.3,956.9,10.6,37.5
2024-08-09 07:20,974.4,1039.2,940.6,850.8,984.1,983.4,12.1,37.9
2024-08-09 07:30,964.5,1062.2,967.5,863.3,978.9,959.4,12.1,38.0
2024-08-09 07:30,964.5,1062.2,967.5,863.3,978.9,959.4,12.1,38.0
2024-08-09 07:50,983.5,1120.9,1011.9,877.9,1009.6,981.9,14.4,38.8
2024-08-09 08:00,1004.0,1152.5,1075.3,913.5,1034.8,1023.1,14.2,39.2
2024-08-09 08:10,1035.9,1203.8,1139.5,951.3,1073.7,1067.9,14.8,41.0
2024-08-09 08:20,1036.6,1234.5,1188.5,969.3,1085.3,1081.6,16.5,41.4
2024-08-09 08:30,1048.8,1267.5,1216.0,967.2,1085.3,1090.3,16.4,41.6
2024-08-09 08:40,1071.6,1284.6,1228.0,1002.7,1101.4,1088.7,17.6,42.5
2024-08-09 08:50,1087.9,1307.0,1228.0,1014.0,1112.2,1081.3,18.2,44.1
2024-08-09 08:50,1087.9,1307.0,1228.0,1014.0,1112.2,1081.3,18.2,44.1
2024-08-09 09:10,1090.6,1353.1,1257.3,1025.0,1154.2,1099.2,18.9,43.6
2024-08-09 09:20,1077.2,1364.4,1260.8,1007.7,1172.1,1113.0,19.1,44.3
2024-08-09 09:30,1095.8,1364.3,1267.2,1026.9,1178.4,1125.3,19.3,44.2
2024-08-09 09:40,1093.6,1375.7,1269.0,1030.1,1187.0,1118.4,19.9,45.3
2024-08-09 09:50,1102.1,1388.6,1276.4,1039.1,1215.3,1140.6,20.3,45.8
2024-08-09 10:00,1121.6,1400.0,1287.2,1047.3,1216.1,1152.5,21.0,46.2
2024-08-09 10:10,1116.9,1418.2,1290.1,1050.3,1211.6,1123.5,21.6,48.3
2024-08-09 10:20,1120.1,1411.4,1286.5,1066.9,1224.5,1124.7,21.3,49.3
2024-08-09 10:30,1116.1,1431.8,1291.3,1065.1,1236.1,1116.9,22.1,51.7
2024-08-09 10:30,1116.1,1431.8,1291.3,1065.1,1236.1,1116.9,22.1,51.7
2024-08-09 10:50,1123.5,1448.7,1298.8,1080.3,1281.0,1143.5,21.7,52.5
2024-08-09 11:00,1128.6,1479.8,1314.1,1083.1,1317.1,1166.7,21.3,51.5
2024-08-09 11:10,1128.2,1465.9,1289.1,1072.2,1316.5,1164.5,21.2,52.3
2024-08-09 11:20,1132.1,1478.0,1289.0,1075.9,1351.1,1188.3,20.1,50.2
