00,50.9,1076.4,916.9,1116.0
00:10,51.5,1058.9,912.5,1110.2
00:20,51.2,1063.4,925.1,1108.2
00:30,51.1,1057.8,907.0,1089.9
00:40,50.5,1044.3,898.3,1084.7
00:50,49.6,1053.3,907.0,1072.3
01,49.5,1041.6,887.7,1072.3
01:10,48.5,1044.0,885.8,1053.7
01:20,48.5,1031.1,894.8,1033.2
01:30,48.2,1019.7,875.2,1030.3
01:40,48.3,1018.9,872.7,1022.3
01:50,47.4,1026.5,874.7,1010.1
02,47.2,1018.5,861.6,1010.7
02:10,46.3,1003.0,871.9,991.8
02:20,46.2,1006.4,847.4,994.2
02:30,46.6,1006.3,844.7,983.6
02:40,46.2,1000.6,845.9,980.6
02:50,46.7,982.8,854.6,968.8
03,46.4,982.3,849.4,971.3
03:10,45.9,976.8,844.7,965.0
03:20,45.4,983.2,839.0,959.3
03:30,45.6,982.2,836.4,950.0
03:40,45.5,959.3,825.7,949.8
03:50,45.0,964.6,826.8,940.4
04,45.0,962.1,832.4,939.1
04:10,44.6,970.4,830.4,927.6
04:20,44.8,976.7,819.0,916.8
04:30,44.4,965.3,821.2,926.8
04:40,43.9,964.8,816.6,915.6
04:50,44.3,957.9,819.3,912.1
05,44.5,947.6,809.7,903.0
05:10,43.7,947.4,814.3,919.8
05:20,43.9,951.8,809.1,905.2
05:30,43.2,940.0,801.9,902.7
05:40,42.3,934.1,812.6,902.8
05:50,41.9,919.8,803.7,911.7
06,42.2,917.5,806.3,900.4
06:10,41.8,921.9,799.5,921.5
06:20,41.7,918.7,785.4,902.1
06:30,42.4,908.7,789.7,914.7
06:40,43.6,906.0,781.6,915.3
06:50,42.8,910.4,793.9,924.1
07,43.1,904.9,787.4,918.1
07:10,44.2,915.3,793.0,948.4
07:20,43.1,911.9,800.9,949.6
07:30,42.4,927.2,796.3,959.1
07:40,41.2,926.4,798.3,965.0
07:50,42.2,939.8,792.1,964.1
08,44.4,955.5,804.8,974.9
08:10,45.4,978.8,799.4,980.1
08:20,45.7,989.4,826.9,990.3
08:30,45.0,1003.0,816.4,1009.2
08:40,46.5,997.6,820.6,1021.2
08:50,45.3,986.5,812.0,1030.7
09,46.7,1008.4,821.2,1054.1
09:10,46.6,1022.7,831.4,1070.9
09:20,48.9,1041.8,821.8,1083.6
09:30,51.1,1019.6,841.2,1099.1
09:40,51.3,1041.8,844.2,1102.2
09:50,49.6,1049.3,837.0,1126.4
10,49.9,1045.7,857.2,1132.3
10:10,48.6,1039.5,852.3,1146.3
10:20,49.0,1040.6,857.5,1142.9
10:30,50.4,1057.3,875.7,1153.8
10:40,50.5,1086.6,853.8,1165.0
10:50,52.1,1085.1,867.1,1176.5
11,51.0,1090.0,856.4,1185.7
11:10,51.2,1088.0,855.2,1206.9
11:20,51.7,1105.3,871.8,1219.8
11:30,53.5,1110.8,867.1,1225.2
11:40,55.9,1120.4,871.1,1227.6
11:50,51.1,1117.1,868.3,1240.9
12,50.4,1134.5,861.9,1242.9
12:10,52.5,1147.3,863.2,1253.0
12:20,55.2,1139.8,861.1,1262.7
12:30,53.7,1132.4,886.8,1252.8
12:40,56.5,1137.8,882.5,1257.7
12:50,54.5,1158.6,868.5,1263.6
13,55.4,1160.2,895.8,1258.9
13:10,56.0,1184.2,909.3,1264.4
13:20,55.1,1186.6,904.0,1263.2
13:30,56.7,1190.6,904.0,1267.1
13:40,55.2,1211.7,907.5,1274.0
