datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-07-06 00:00,1050.2,1126.7,1087.5,969.4,1103.8,1102.0,3.7,47.2
2024-07-06 00:10,1037.9,1128.8,1066.2,936.3,1097.3,1093.3,3.5,46.5
2024-07-06 00:20,1034.0,1111.0,1070.6,955.7,1097.2,1092.5,3.6,46.2
2024-07-06 00:30,1023.1,1107.5,1056.0,943.6,1099.6,1085.0,3.6,46.3
2024-07-06 00:40,1018.0,1103.5,1047.5,928.9,1097.7,1088.8,3.5,45.6
2024-07-06 00:50,1014.9,1089.2,1037.3,922.9,1083.1,1079.8,3.6,47.0
2024-07-06 01:00,1015.2,1086.9,1036.1,924.6,1078.8,1076.4,3.6,45.8
2024-07-06 01:10,980.6,1069.6,1032.0,912.0,1078.1,1067.4,3.6,45.2
2024-07-06 01:20,969.5,1057.8,1004.7,921.1,1106.6,1060.9,3.7,44.7
2024-07-06 01:30,959.8,1050.5,987.6,902.5,1105.5,1058.5,3.7,45.0
2024-07-06 01:40,964.3,1038.8,976.8,900.3,1092.5,1053.8,3.9,44.7
2024-07-06 01:50,956.8,1037.8,964.4,890.8,1090.5,1042.3,3.8,44.6
2024-07-06 02:00,950.0,1023.1,959.0,880.7,1077.8,1042.6,3.8,44.2
2024-07-06 02:10,956.0,1027.5,937.8,883.1,1092.5,1035.6,3.7,43.7
2024-07-06 02:20,960.3,1011.8,908.6,885.3,1097.7,1030.0,3.7,43.3
2024-07-06 02:30,960.4,1011.9,904.9,879.9,1098.3,1032.2,3.7,43.2
2024-07-06 02:40,954.7,1000.9,901.6,870.0,1072.8,1018.8,3.8,43.2
2024-07-06 02:50,956.6,991.5,900.5,880.7,1067.7,1013.8,3.7,42.5
2024-07-06 03:00,940.5,981.7,896.1,865.4,1049.0,999.8,3.6,42.2
2024-07-06 03:10,952.8,970.4,893.9,874.4,1048.6,1011.6,3.6,42.4
2024-07-06 03:20,941.1,970.3,893.9,873.8,1043.1,995.9,3.5,41.6
2024-07-06 03:30,921.0,955.8,893.0,856.4,1031.1,994.9,3.6,41.5
2024-07-06 03:40,933.9,966.5,893.3,862.7,1024.5,985.3,3.5,40.7
2024-07-06 03:50,916.3,959.1,895.7,849.1,1017.7,983.9,3.7,41.2
2024-07-06 04:00,923.7,943.9,888.9,840.6,1008.7,999.1,3.5,41.2
2024-07-06 04:10,929.9,949.1,882.7,854.8,1017.5,989.6,3.7,40.4
2024-07-06 04:20,926.9,941.1,871.6,849.0,1005.6,976.7,3.5,40.7
2024-07-06 04:30,939.6,932.0,865.8,855.8,1000.3,980.6,3.4,40.8
2024-07-06 04:40,935.2,936.8,857.3,843.4,1001.9,977.1,3.5,40.7
2024-07-06 04:50,936.9,932.8,849.9,847.0,1000.2,970.2,3.4,40.4
2024-07-06 05:00,935.1,921.9,849.8,841.7,987.0,971.6,3.6,40.3
2024-07-06 05:10,932.2,934.1,835.7,847.5,991.5,941.3,3.7,40.3
2024-07-06 05:20,920.3,934.9,830.8,818.8,984.8,946.2,3.7,39.6
2024-07-06 05:30,940.4,930.7,800.9,832.8,996.2,938.4,3.8,39.4
2024-07-06 05:40,938.2,921.7,802.0,836.3,994.3,941.7,3.9,38.9
2024-07-06 05:50,933.0,918.3,796.9,827.5,990.4,939.8,4.1,38.8
2024-07-06 06:00,936.6,923.8,791.2,825.5,996.1,939.6,4.2,39.1
2024-07-06 06:10,923.9,921.2,793.5,827.7,1003.0,937.4,4.6,38.8
2024-07-06 06:20,944.1,937.2,766.2,830.0,1018.2,927.5,5.1,38.9
2024-07-06 06:30,924.5,934.6,744.2,807.0,1029.4,923.5,5.7,38.7
2024-07-06 06:40,937.8,944.7,737.6,822.5,1057.8,932.6,6.5,39.9
2024-07-06 06:50,917.8,938.1,738.7,820.8,1065.0,929.5,6.9,40.1
2024-07-06 07:00,942.3,951.1,710.1,819.4,1100.2,951.7,7.7,38.1
2024-07-06 07:10,973.2,968.9,691.5,830.9,1127.9,961.9,8.3,39.3
2024-07-06 07:20,958.9,979.3,696.0,822.2,1151.3,974.8,9.1,39.0
2024-07-06 07:30,974.3,986.8,676.3,829.0,1188.7,993.1,10.0,40.3
2024-07-06 07:40,957.4,981.1,684.3,831.9,1204.8,1004.1,10.7,40.1
2024-07-06 07:50,950.9,999.1,692.6,838.9,1220.1,997.1,11.3,39.8
2024-07-06 08:00,968.9,1015.7,693.3,858.4,1250.5,1008.5,11.9,42.0
2024-07-06 08:10,993.5,1045.8,698.2,868.9,1289.4,1037.7,12.6,41.2
2024-07-06 08:20,985.5,1046.5,685.5,874.6,1315.1,1035.9,13.1,42.2
2024-07-06 08:30,998.2,1071.1,694.9,868.2,1333.2,1059.5,13.9,41.5
2024-07-06 08:40,987.0,1087.1,700.1,872.6,1364.5,1063.9,14.5,42.5
2024-07-06 08:50,1008.9,1104.6,699.8,885.3,1385.1,1075.8,15.1,43.4
2024-07-06 09:00,1013.5,1123.3,707.9,888.4,1413.7,1093.5,15.8,45.7
2024-07-06 09:10,1008.8,1127.2,731.2,902.6,1424.2,1106.5,16.2,44.1
2024-07-06 09:20,1014.7,1145.9,740.1,900.4,1432.2,1112.0,16.7,45.4
2024-07-06 09:30,1009.1,1161.5,752.7,895.9,1425.3,1101.4,17.1,45.4
2024-07-06 09:40,1010.5,1172.5,765.4,901.0,1442.4,1116.4,17.5,45.9
2024-07-06 09:50,991.9,1172.9,777.6,912.8,1452.4,1108.2,17.8,45.8
2024-07-06 10:00,1011.2,1194.0,780.9,915.9,1475.5,1128.3,18.4,47.8
2024-07-06 10:10,1019.1,1209.4,788.1,922.2,1502.1,1149.6,18.0,46.1
2024-07-06 10:20,1006.6,1217.3,800.8,925.3,1502.6,1138.2,19.0,48.3
2024-07-06 10:30,1021.6,1229.7,810.7,922.9,1521.1,1171.3,19.0,48.4
2024-07-06 10:40,1018.8,1237.8,816.9,930.9,1534.4,1170.8,19.2,49.8
2024-07-06 10:50,1026.0,1247.9,828.8,928.7,1557.6,1202.1,19.9,53.6
2024-07-06 11:00,1026.0,1262.9,834.0,947.9,1566.7,1185.3,20.1,50.6
2024-07-06 11:10,1037.6,1269.7,838.1,949.4,1565.4,1189.8,20.4,52.6
2024-07-06 11:20,1041.9,1271.8,850.0,942.0,1581.5,1227.5,20.6,52.9
2024-07-06 11:30,1040.7,1278.2,867.7,951.0,1568.8,1217.5,20.7,51.3
2024-07-06 11:40,1036.7,1281.5,873.2,951.8,1570.3,1214.1,20.6,53.5
2024-07-06 11:50,1041.8,1300.4,901.4,967.1,1588.0,1232.5,21.2,52.3
2024-07-06 12:00,1034.6,1288.1,904.2,968.6,1561.8,1210.5,21.0,54.3
2024-07-06 12:10,1029.1,1306.3,908.4,954.1,1548.6,1192.4,20.7,54.0
2024-07-06 12:20,1032.1,1298.9,919.3,963.4,1554.2,1210.7,20.9,53.5
2024-07-06 12:30,1029.5,1310.8,928.1,955.5,1555.8,1214.8,20.6,52.9
2024-07-06 12:40,1026.7,1316.3,942.1,964.8,1557.4,1212.2,20.8,53.8
2024-07-06 12:50,1032.2,1325.9,949.6,964.3,1547.2,1206.1,20.9,53.6
2024-07-06 13:00,1014.0,1315.0,986.8,973.0,1552.4,1231.6,20.9,54.5
2024-07-06 13:10,1010.8,1322.2,1032.0,1002.7,1548.0,1231.4,20.7,55.1
2024-07-06 13:20,978.0,1322.9,1071.6,998.5,1546.6,1239.5,20.3,55.6
2024-07-06 13:30,972.5,1319.6,1077.1,1010.6,1535.7,1221.3,20.2,53.9
2024-07-06 13:40,978.0,1326.3,1097.0,1012.5,1549.6,1250.9,19.9,54.8
2024-07-06 13:50,961.7,1328.6,1097.4,1008.6,1556.2,1243.6,19.5,54.1
2024-07-06 14:00,960.0,1330.9,1096.2,1000.9,1558.0,1247.2,19.3,54.4
2024-07-06 14:10,961.9,1315.1,1088.5,1013.7,1569.2,1256.1,18.8,53.4
2024-07-06 14:20,966.6,1318.6,1089.2,997.0,1554.5,1258.0,18.6,55.3
2024-07-06 14:30,970.5,1300.6,1084.6,1009.0,1539.0,1246.0,17.8,56.3
2024-07-06 14:40,998.9,1307.9,1083.5,1011.4,1540.4,1266.7,17.3,54.1
2024-07-06 14:50,998.6,1311.0,1089.0,1006.8,1527.3,1258.9,17.0,55.2
2024-07-06 15:00,973.4,1300.2,1083.0,997.2,1507.2,1229.1,16.5,53.5
2024-07-06 15:10,994.3,1300.7,1076.9,1014.7,1510.4,1228.7,15.1,52.6
2024-07-06 15:20,999.6,1317.6,1101.7,1012.1,1507.9,1239.4,13.4,53.5
2024-07-06 15:30,997.8,1290.7,1130.3,1017.5,1498.5,1278.6,14.1,53.9
2024-07-06 15:40,1009.4,1301.1,1175.8,1017.1,1459.4,1283.9,12.8,55.3
2024-07-06 15:50,1010.9,1284.6,1185.3,1011.7,1393.6,1251.9,13.2,54.8
2024-07-06 16:00,1016.1,1300.2,1182.7,990.7,1327.2,1190.8,12.2,56.5
2024-07-06 16:10,1026.1,1270.4,1168.8,999.5,1302.8,1183.7,11.4,55.4
2024-07-06 16:20,1027.5,1267.1,1160.4,995.1,1298.0,1178.0,10.4,56.1
2024-07-06 16:30,1029.4,1270.4,1140.0,992.5,1293.5,1154.6,10.0,55.4
2024-07-06 16:40,1027.2,1262.4,1153.0,989.4,1282.7,1165.4,9.4,55.1
2024-07-06 16:50,1024.0,1260.3,1119.4,965.5,1281.2,1151.9,7.6,54.5
2024-07-06 17:00,1025.3,1245.4,1098.7,961.1,1273.3,1141.5,7.4,56.7
2024-07-06 17:10,1025.3,1246.7,1093.9,953.9,1270.5,1141.0,6.2,54.3
2024-07-06 17:20,1020.4,1235.2,1090.4,957.2,1267.1,1137.9,6.3,53.9
2024-07-06 17:30,1021.8,1240.4,1095.3,955.7,1265.2,1138.7,5.3,53.0
2024-07-06 17:40,1022.8,1228.3,1085.4,952.2,1254.2,1131.4,4.6,55.1
2024-07-06 17:50,1021.2,1236.5,1086.4,958.1,1251.6,1114.5,3.8,53.8
2024-07-06 18:00,1012.6,1232.6,1067.7,946.4,1249.7,1100.9,3.7,53.9
2024-07-06 18:10,1008.8,1223.8,1076.8,935.7,1248.6,1123.7,3.5,54.5
2024-07-06 18:20,1006.1,1229.2,1090.0,924.5,1229.0,1119.8,3.4,55.0
2024-07-06 18:30,984.0,1232.5,1119.9,927.0,1220.5,1113.0,3.3,55.1
2024-07-06 18:40,979.4,1232.3,1122.3,927.9,1214.3,1106.7,3.2,52.4
2024-07-06 18:50,984.8,1227.3,1127.3,937.5,1226.3,1123.1,3.2,53.7
2024-07-06 19:00,993.3,1243.7,1121.2,933.1,1235.8,1121.7,3.3,55.1
2024-07-06 19:10,978.1,1244.4,1109.0,920.5,1250.8,1119.6,3.3,56.6
2024-07-06 19:20,968.7,1240.3,1119.7,935.1,1264.1,1125.4,3.3,55.0
2024-07-06 19:30,957.4,1235.1,1098.9,913.1,1280.1,1135.0,3.1,56.4
2024-07-06 19:40,957.5,1234.4,1108.3,928.3,1284.9,1136.9,3.1,54.2
2024-07-06 19:50,950.5,1247.8,1108.8,916.7,1277.0,1121.0,3.2,54.0
2024-07-06 20:00,951.1,1246.3,1103.5,922.6,1277.2,1112.3,3.2,53.8
2024-07-06 20:10,946.5,1236.9,1112.4,927.7,1279.8,1123.1,3.1,54.1
2024-07-06 20:20,941.3,1220.4,1103.3,932.4,1278.0,1117.2,3.3,55.8
2024-07-06 20:30,937.5,1216.0,1092.8,928.5,1275.3,1109.0,3.3,55.5
2024-07-06 20:40,938.2,1204.9,1083.5,918.8,1273.0,1120.4,3.2,54.0
2024-07-06 20:50,940.5,1219.1,1103.4,927.9,1276.0,1121.1,3.3,55.0
2024-07-06 21:00,940.2,1229.4,1100.0,924.8,1272.5,1106.5,3.3,55.3
2024-07-06 21:10,936.8,1215.1,1108.2,934.3,1273.8,1117.7,3.3,55.1
2024-07-06 21:20,936.5,1206.5,1099.7,927.0,1274.6,1125.7,3.3,55.0
2024-07-06 21:30,926.0,1193.6,1074.5,907.4,1267.5,1115.2,3.3,55.1
2024-07-06 21:40,928.6,1192.9,1084.0,926.4,1266.6,1109.0,3.3,54.1
2024-07-06 21:50,927.5,1191.6,1078.5,925.2,1270.8,1108.6,3.6,54.9
2024-07-06 22:00,929.6,1176.9,1059.7,925.1,1273.2,1109.8,3.3,54.0
2024-07-06 22:10,931.5,1175.5,1044.9,917.0,1265.3,1099.0,3.4,53.6
2024-07-06 22:20,940.2,1161.7,1013.9,910.2,1265.1,1097.4,3.5,53.4
2024-07-06 22:30,937.0,1152.4,997.8,920.9,1257.7,1068.6,3.5,54.1
2024-07-06 22:40,937.7,1152.9,1003.0,900.9,1235.3,1073.7,3.5,51.8
2024-07-06 22:50,938.7,1135.8,1005.6,910.4,1229.3,1079.6,3.5,51.3
2024-07-06 23:00,935.2,1123.2,988.5,906.1,1216.3,1062.5,3.7,51.9
2024-07-06 23:10,935.3,1113.4,978.8,905.0,1209.0,1057.4,3.5,50.8
2024-07-06 23:20,933.3,1104.2,971.7,893.0,1204.3,1064.9,3.6,50.8
2024-07-06 23:30,933.4,1099.5,971.3,893.2,1190.5,1055.7,3.6,50.6
2024-07-06 23:40,931.1,1079.6,972.1,886.9,1161.5,1051.4,3.7,50.5
2024-07-06 23:50,932.1,1078.2,956.3,878.6,1148.9,1034.9,3.7,49.3
