time	real_cap	load	util_rate	fore_cap	fore_peak	fore_resv	fore_rate	fore_indi	fore_hour	yday_cap	yday_peak	yday_resv	yday_rate	yday_indi	real_peak
00:00	4456.7	3245.3	72	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4647.0	4104.6	542.4	13.21	G	2024.07.06 00:00
00:10	4457.4	3204.9	71	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4647.0	4104.6	542.4	13.21	G	2024.07.06 00:10
00:20	4457.5	3205.3	71	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4647.0	4104.6	542.4	13.21	G	2024.07.06 00:20
00:30	4457.2	3182.3	71	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
00:40	4456.7	3166.7	71	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
00:50	4456.8	3138.8	70	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
01:00	4457.1	3133.6	70	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
01:10	4456.7	3094.2	69	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
01:20	4456.8	3084.5	69	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
01:30	4456.8	3056.6	68	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
01:40	4456.6	3037.6	68	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
01:50	4456.2	3015.5	67	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
02:00	4455.8	2990.6	67	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
02:10	4456.1	2989.9	67	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
02:20	4455.5	2970.3	66	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
02:30	4455.3	2967.2	66	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
02:40	4454.7	2932.8	65	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
02:50	4454.6	2928.5	65	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
03:00	4454.9	2889.1	64	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
03:10	4454.8	2898.8	65	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
03:20	4455.2	2881.5	64	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
03:30	4455.3	2848.6	63	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
03:40	4456.5	2855.2	64	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
03:50	4456.8	2833.3	63	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
04:00	4457.1	2824.7	63	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
04:10	4456.1	2833.9	63	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
04:20	4455.0	2807.5	63	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
04:30	4454.4	2809.1	63	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
04:40	4453.8	2797.9	62	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
04:50	4453.7	2790.4	62	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
05:00	4453.7	2775.4	62	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 00:28
05:10	3763.6	2763.1	73	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:09
05:20	3768.5	2739.6	72	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
05:30	3768.4	2741.2	72	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
05:40	3773.8	2738.5	72	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
05:50	3783.0	2724.3	72	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
06:00	3796.7	2728.0	71	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
06:10	3814.0	2724.9	71	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
06:20	3835.6	2733.5	71	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
06:30	3863.0	2703.8	69	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
06:40	3893.3	2739.6	70	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
06:50	3930.4	2728.4	69	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
07:00	3969.0	2760.3	69	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
07:10	4007.5	2800.9	69	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
07:20	4048.8	2815.2	69	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
07:30	4090.0	2849.2	69	4454.0	3650.0	804.0	22.03	G	13:00-16:00	4549.3	4109.2	440.1	10.71	G	2024.07.06 05:19
