datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-07-05 00:00,1114.5,1119.4,994.1,952.6,1137.0,1129.6,4.0,48.0
2024-07-05 00:10,1078.1,1105.0,1001.5,947.1,1148.1,1130.0,4.1,49.6
2024-07-05 00:20,1067.8,1092.5,971.6,942.7,1166.5,1128.7,3.8,45.9
2024-07-05 00:30,1066.6,1092.4,962.9,930.1,1159.5,1123.9,3.7,46.3
2024-07-05 00:40,1064.8,1087.7,952.9,913.9,1137.4,1113.7,3.8,43.7
2024-07-05 00:50,1065.1,1079.9,950.0,919.9,1132.5,1109.0,3.7,42.5
2024-07-05 01:00,1064.7,1057.9,949.3,916.6,1107.5,1108.7,3.8,42.0
2024-07-05 01:10,1061.1,1069.9,948.6,913.7,1103.1,1091.3,3.7,41.7
2024-07-05 01:20,1062.2,1052.7,938.8,900.3,1080.9,1091.6,3.6,40.9
2024-07-05 01:30,1061.5,1052.2,934.8,903.7,1073.2,1076.2,3.7,41.1
2024-07-05 01:40,1060.4,1027.5,909.9,885.8,1069.0,1089.0,3.6,40.6
2024-07-05 01:50,1051.1,1027.2,899.0,896.9,1067.2,1056.7,3.7,40.2
2024-07-05 02:00,1046.3,1019.6,890.1,876.5,1056.5,1060.8,3.6,39.6
2024-07-05 02:10,1041.9,1007.0,881.1,893.9,1069.4,1055.9,3.5,39.1
2024-07-05 02:20,1036.4,998.4,873.2,881.0,1076.7,1071.9,3.5,38.7
2024-07-05 02:30,1030.5,983.4,869.6,883.3,1063.8,1062.2,3.6,38.5
2024-07-05 02:40,1024.3,977.3,861.6,881.4,1047.2,1040.6,3.6,37.5
2024-07-05 02:50,1022.0,965.2,858.8,881.8,1045.1,1044.6,3.6,37.8
2024-07-05 03:00,1017.9,977.2,853.4,865.0,1041.3,1036.0,3.5,37.9
2024-07-05 03:10,1013.1,956.4,852.7,871.2,1029.0,1032.8,3.5,37.8
2024-07-05 03:20,1013.1,969.1,846.8,860.6,1028.4,1021.6,3.6,40.6
2024-07-05 03:30,1016.7,961.0,842.3,862.0,1023.0,1022.4,3.6,40.3
2024-07-05 03:40,1014.5,953.8,833.9,867.5,1029.1,1019.8,3.6,40.0
2024-07-05 03:50,1010.1,935.0,828.0,863.2,1021.0,1024.1,3.6,40.4
2024-07-05 04:00,1012.9,941.2,818.4,848.8,1005.1,1010.2,3.7,39.8
2024-07-05 04:10,1013.6,926.5,814.3,854.7,1020.2,1031.3,3.6,39.3
2024-07-05 04:20,1009.4,930.2,807.0,846.5,1008.8,1012.9,3.6,39.3
2024-07-05 04:30,1011.8,917.5,806.2,855.1,1009.9,1020.0,3.5,38.8
2024-07-05 04:40,1013.8,925.3,787.4,844.5,1012.8,1008.6,3.6,39.2
2024-07-05 04:50,1009.7,916.3,784.4,849.1,1015.6,1009.0,3.8,39.1
2024-07-05 05:00,1012.0,917.6,779.2,841.4,1012.6,1010.1,3.7,38.5
2024-07-05 05:10,999.8,923.1,777.1,836.5,1003.2,985.5,3.6,38.6
2024-07-05 05:20,993.5,919.1,780.1,824.1,1004.3,1001.4,3.6,36.8
2024-07-05 05:30,995.1,917.1,774.9,837.5,1006.3,987.6,3.8,37.9
2024-07-05 05:40,992.9,909.6,779.7,837.8,985.8,976.4,3.9,38.4
2024-07-05 05:50,997.1,926.3,777.7,836.5,986.0,964.5,4.1,37.5
2024-07-05 06:00,1007.0,914.2,764.9,838.6,988.2,973.7,4.3,37.9
2024-07-05 06:10,1011.7,943.2,762.8,836.0,1009.0,971.3,4.8,37.8
2024-07-05 06:20,1004.0,946.0,774.1,846.6,1022.0,975.4,5.4,37.5
2024-07-05 06:30,995.0,952.1,777.8,830.1,1025.9,984.4,5.9,38.0
2024-07-05 06:40,1017.0,963.2,765.9,848.4,1048.2,987.5,6.7,38.7
2024-07-05 06:50,1014.6,976.4,776.8,850.5,1060.7,993.3,7.3,39.1
2024-07-05 07:00,1015.1,980.2,765.6,847.8,1084.7,1005.9,8.0,39.5
2024-07-05 07:10,1025.2,998.1,778.3,861.3,1112.4,1025.8,8.8,39.6
2024-07-05 07:20,1041.7,1037.3,778.7,865.5,1142.9,1028.0,9.6,42.1
2024-07-05 07:30,1051.8,1047.0,787.0,884.1,1179.1,1056.5,10.3,40.5
2024-07-05 07:40,1051.9,1078.1,795.9,887.6,1214.9,1066.1,11.0,41.9
2024-07-05 07:50,1055.7,1117.9,859.2,914.1,1232.0,1085.5,11.7,41.1
2024-07-05 08:00,1059.4,1152.1,921.8,946.2,1255.4,1107.9,12.4,43.0
2024-07-05 08:10,1077.7,1211.0,1034.6,989.2,1282.8,1163.8,12.9,44.1
2024-07-05 08:20,1086.7,1234.6,1084.5,1012.2,1301.0,1194.4,13.8,44.9
2024-07-05 08:30,1082.4,1256.3,1124.5,1024.2,1312.8,1207.1,14.5,46.6
2024-07-05 08:40,1097.3,1276.4,1137.1,1052.0,1326.7,1201.2,15.1,46.5
2024-07-05 08:50,1107.9,1308.3,1148.6,1039.9,1347.1,1222.2,14.4,47.6
2024-07-05 09:00,1116.0,1313.3,1163.0,1051.2,1348.9,1228.9,14.9,49.4
2024-07-05 09:10,1124.9,1332.1,1175.1,1053.1,1350.5,1232.1,15.3,48.6
2024-07-05 09:20,1134.4,1338.5,1192.0,1081.0,1370.7,1243.5,15.9,50.1
2024-07-05 09:30,1124.6,1353.5,1195.2,1072.7,1388.2,1247.6,16.4,50.6
2024-07-05 09:40,1128.1,1362.9,1205.4,1080.7,1396.7,1252.8,17.2,50.9
2024-07-05 09:50,1123.8,1372.0,1205.9,1072.9,1400.4,1251.7,17.9,51.3
2024-07-05 10:00,1135.3,1378.5,1213.2,1081.8,1440.3,1295.6,18.6,51.6
2024-07-05 10:10,1138.6,1401.1,1227.2,1093.9,1443.8,1282.2,18.6,51.0
2024-07-05 10:20,1142.8,1397.6,1220.5,1091.3,1468.6,1307.1,15.9,51.8
2024-07-05 10:30,1145.2,1409.1,1224.0,1110.7,1480.0,1293.9,18.8,54.3
2024-07-05 10:40,1138.5,1413.8,1220.1,1106.2,1491.5,1293.7,16.7,53.1
2024-07-05 10:50,1150.1,1438.0,1241.2,1117.0,1511.8,1314.8,20.2,53.4
2024-07-05 11:00,1144.8,1447.2,1231.0,1107.2,1527.0,1314.6,20.7,54.4
2024-07-05 11:10,1143.3,1459.5,1230.7,1123.3,1560.7,1315.0,20.3,57.3
2024-07-05 11:20,1148.1,1458.9,1231.1,1120.7,1575.9,1340.7,20.4,55.3
2024-07-05 11:30,1148.0,1466.0,1229.9,1123.8,1555.0,1309.3,20.2,54.1
2024-07-05 11:40,1149.1,1475.9,1234.8,1116.8,1573.8,1329.0,20.0,56.1
2024-07-05 11:50,1147.0,1480.5,1228.8,1116.5,1584.3,1327.9,20.6,55.9
2024-07-05 12:00,1142.4,1472.3,1185.3,1103.8,1594.2,1309.9,20.6,56.5
2024-07-05 12:10,1130.8,1465.0,1136.3,1072.4,1600.1,1294.2,20.5,55.9
2024-07-05 12:20,1146.9,1469.5,1120.2,1071.1,1618.9,1309.6,20.4,56.3
2024-07-05 12:30,1147.4,1470.3,1119.0,1075.0,1605.0,1290.9,20.1,55.4
2024-07-05 12:40,1149.0,1476.6,1122.1,1063.6,1618.5,1313.8,20.1,55.7
2024-07-05 12:50,1150.2,1474.7,1128.2,1076.2,1633.0,1324.8,20.1,55.8
2024-07-05 13:00,1146.0,1489.8,1175.1,1097.0,1632.4,1330.8,19.9,55.8
2024-07-05 13:10,1153.7,1491.4,1237.3,1131.8,1637.0,1366.9,20.6,58.4
2024-07-05 13:20,1146.4,1511.6,1274.6,1140.8,1629.5,1362.1,20.1,56.1
2024-07-05 13:30,1162.3,1506.7,1271.9,1135.3,1620.3,1374.7,19.4,57.4
2024-07-05 13:40,1166.4,1503.7,1274.8,1140.9,1606.7,1365.6,19.8,57.3
2024-07-05 13:50,1172.9,1516.2,1282.2,1138.8,1621.9,1384.8,19.1,56.4
2024-07-05 14:00,1149.2,1516.7,1294.8,1134.2,1616.1,1371.2,18.7,56.8
2024-07-05 14:10,1139.4,1498.2,1315.1,1135.8,1617.4,1399.5,18.3,56.6
