time	real_cap	load	util_rate	fore_cap	fore_peak	fore_resv	fore_rate	fore_indi	fore_hour	yday_cap	yday_peak	yday_resv	yday_rate	yday_indi	real_peak
00:00	3737.7	2872.9	76	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 00:00
00:10	3737.1	2875.0	76	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 00:10
00:20	3736.9	2834.8	75	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 00:20
00:30	3737.6	2816.8	75	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 00:30
00:40	3737.6	2814.0	75	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 00:40
00:50	3738.6	2787.0	74	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 00:50
01:00	3739.5	2766.5	73	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 01:00
01:10	3739.3	2762.9	73	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 01:10
01:20	3739.3	2754.6	73	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 01:20
01:30	3738.3	2732.7	73	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 01:30
01:40	3737.7	2720.8	72	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 01:40
01:50	3736.1	2688.7	71	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 01:50
02:00	3735.2	2679.2	71	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 02:00
02:10	3734.2	2654.8	71	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4660.8	3932.6	728.3	18.52	G	2024.08.25 02:10
02:20	3733.7	2638.2	70	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
02:30	3733.2	2637.0	70	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
02:40	3733.3	2609.7	69	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
02:50	3733.7	2615.2	70	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
03:00	3734.0	2602.1	69	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
03:10	3734.0	2566.1	68	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
03:20	3734.3	2576.0	68	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
03:30	3734.4	2568.6	68	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
03:40	3734.5	2554.6	68	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
03:50	3734.6	2548.4	68	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
04:00	3734.2	2545.3	68	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
04:10	3734.5	2526.3	67	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
04:20	3734.2	2529.2	67	3732.0	3300.0	432.0	13.09	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 02:14
04:30	3709.4	2516.9	67	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
04:40	3708.9	2511.1	67	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
04:50	3708.3	2513.4	67	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
05:00	3708.4	2490.8	67	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
05:10	3708.7	2506.7	67	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
05:20	3708.7	2507.1	67	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
05:30	3708.7	2484.3	66	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
05:40	3709.1	2481.4	66	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
05:50	3709.1	2461.7	66	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
06:00	3710.9	2459.7	66	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
06:10	3719.8	2452.8	65	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
06:20	3736.0	2449.7	65	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
06:30	3758.0	2458.9	65	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
06:40	3782.9	2454.6	64	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
06:50	3814.8	2466.6	64	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
07:00	3853.5	2453.8	63	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
07:10	3872.5	2476.6	63	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
07:20	3956.6	2522.2	63	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
07:30	3980.5	2520.3	63	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
07:40	4024.1	2547.7	63	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
07:50	4058.3	2555.7	62	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
08:00	4100.4	2570.5	62	3731.7	3300.0	431.7	13.08	G	18:00-21:00	4217.7	3485.5	732.3	21.01	G	2024.08.25 04:26
