time	real_cap	load	util_rate	fore_cap	fore_peak	fore_resv	fore_rate	fore_indi	fore_hour	yday_cap	yday_peak	yday_resv	yday_rate	yday_indi	real_peak
00:00	4660.1	2986.2	64	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4382.6	3778.2	604.4	16.00	G	2024.07.31 00:00
00:10	4657.8	2965.4	63	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4382.6	3778.2	604.4	16.00	G	2024.07.31 00:10
00:20	4654.5	2972.1	63	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4382.6	3778.2	604.4	16.00	G	2024.07.31 00:20
00:30	4653.8	2945.9	63	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4382.6	3778.2	604.4	16.00	G	2024.07.31 00:30
00:40	4651.6	2930.9	63	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4382.6	3778.2	604.4	16.00	G	2024.07.31 00:40
00:50	4644.8	2911.1	62	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4382.6	3778.2	604.4	16.00	G	2024.07.31 00:50
01:00	4644.5	2880.2	62	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4444.1	3853.9	590.2	15.32	G	2024.07.31 00:59
01:10	4641.1	2870.4	61	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4444.1	3853.9	590.2	15.32	G	2024.07.31 00:59
01:20	4640.1	2858.3	61	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4444.1	3853.9	590.2	15.32	G	2024.07.31 00:59
01:30	4637.6	2853.8	61	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4444.1	3853.9	590.2	15.32	G	2024.07.31 00:59
01:40	4637.1	2817.6	60	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4444.1	3853.9	590.2	15.32	G	2024.07.31 00:59
01:50	4636.5	2802.1	60	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4444.1	3853.9	590.2	15.32	G	2024.07.31 00:59
02:00	4636.8	2785.8	60	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4444.1	3853.9	590.2	15.32	G	2024.07.31 00:59
02:10	4636.8	2776.1	59	4595.0	4020.0	575.0	14.30	G	13:00-16:00	4444.1	3853.9	590.2	15.32	G	2024.07.31 00:59
