datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-08-30 00:00,1045.6,1066.6,1021.6,921.5,1024.1,1066.5,9.5,46.2
2024-08-30 00:10,1039.6,1049.3,1022.8,905.2,1008.9,1080.7,9.3,45.5
2024-08-30 00:20,1044.5,1054.1,1009.8,908.4,1009.6,1065.6,9.6,45.3
2024-08-30 00:30,1045.1,1038.0,984.5,899.7,991.3,1047.7,9.3,44.6
2024-08-30 00:40,1049.2,1018.4,970.7,900.0,987.1,1053.8,9.2,44.0
2024-08-30 00:50,1050.9,1021.4,948.7,885.5,993.3,1049.4,7.5,44.0
2024-08-30 01:00,1042.9,1012.3,940.9,879.1,977.8,1034.3,7.4,43.4
2024-08-30 01:10,1015.0,1010.2,947.7,863.0,988.3,1042.2,7.4,43.0
2024-08-30 01:20,1009.9,1000.6,933.0,863.1,990.5,1034.3,7.4,42.9
2024-08-30 01:30,1005.0,992.8,925.0,860.3,984.6,1025.8,7.3,43.0
2024-08-30 01:40,1002.7,976.3,920.3,861.0,972.2,1022.3,7.1,42.7
2024-08-30 01:50,1008.4,975.2,896.0,861.8,985.4,1017.6,6.9,42.0
2024-08-30 02:00,1006.1,976.6,884.8,847.1,975.4,1007.3,7.0,42.2
2024-08-30 02:10,1001.8,964.9,888.1,848.7,966.7,1008.3,7.0,41.6
2024-08-30 02:20,1005.1,952.1,864.9,848.1,963.8,999.5,6.8,40.8
2024-08-30 02:30,1008.1,954.7,847.7,838.3,976.6,1005.3,6.6,40.7
2024-08-30 02:40,1008.5,946.5,839.4,843.5,972.4,996.6,6.6,40.4
2024-08-30 02:50,1002.9,944.4,838.0,834.7,962.7,990.6,6.6,40.5
2024-08-30 03:00,1001.0,939.4,823.2,825.6,950.8,976.0,6.8,40.9
2024-08-30 03:10,999.4,938.6,817.5,821.6,961.4,984.1,6.9,40.9
2024-08-30 03:20,994.5,928.3,809.0,838.9,965.9,969.2,7.0,40.0
2024-08-30 03:30,984.7,921.8,801.0,824.6,968.6,974.7,6.9,40.1
2024-08-30 03:40,986.8,915.8,796.2,821.0,954.9,968.0,6.9,40.0
2024-08-30 03:50,993.1,914.5,795.4,826.0,949.8,965.5,7.2,39.5
2024-08-30 04:00,993.5,913.2,788.5,820.5,952.8,968.2,7.6,40.4
