time	real_cap	load	util_rate	fore_cap	fore_peak	fore_resv	fore_rate	fore_indi	fore_hour	yday_cap	yday_peak	yday_resv	yday_rate	yday_indi	real_peak
00:00	4664.8	3290.4	70	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 00:00
00:10	4664.1	3260.2	69	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 00:10
00:20	4664.3	3257.6	69	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 00:20
00:30	4665.7	3241.2	69	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 00:30
00:40	4667.5	3199.6	68	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 00:40
00:50	4668.8	3186.2	68	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 00:50
01:00	4669.6	3186.1	68	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 01:00
01:10	4669.9	3160.2	67	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 01:10
01:20	4670.0	3146.5	67	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 01:20
01:30	4670.0	3126.3	66	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 01:30
01:40	4670.3	3109.1	66	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 01:40
01:50	4670.3	3087.9	66	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 01:50
02:00	4670.5	3079.3	65	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 02:00
02:10	4669.9	3054.1	65	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 02:10
02:20	4669.6	3041.4	65	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 02:20
02:30	3955.6	2996.9	75	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4423.3	3456.6	966.7	27.97	G	2024.07.23 02:25
02:40	3955.9	2997.7	75	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4693.2	4119.1	574.1	13.94	G	2024.07.23 02:36
02:50	3956.3	2998.5	75	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4693.2	4119.1	574.1	13.94	G	2024.07.23 02:36
03:00	3956.7	2966.1	74	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4693.2	4119.1	574.1	13.94	G	2024.07.23 02:36
03:10	3956.2	2967.6	75	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4693.2	4119.1	574.1	13.94	G	2024.07.23 02:36
03:20	3955.3	2948.0	74	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4693.2	4119.1	574.1	13.94	G	2024.07.23 02:36
03:30	3954.7	2958.1	74	4618.0	4000.0	618.0	15.45	G	13:00-16:00	4693.2	4119.1	574.1	13.94	G	2024.07.23 02:36
