00,49.5,1118.7,943.2,1179.0
00:10,49.1,1112.2,929.1,1169.9
00:20,48.7,1114.8,924.4,1169.8
00:30,47.9,1116.8,929.7,1146.7
00:40,47.3,1103.7,916.2,1132.4
00:50,47.3,1093.5,913.9,1131.6
01,46.8,1093.9,921.7,1123.7
01:10,46.1,1094.4,906.8,1113.0
01:20,45.6,1092.7,907.4,1100.8
01:30,46.5,1073.8,907.8,1098.2
01:40,45.5,1081.5,905.0,1077.1
01:50,45.7,1063.7,906.9,1071.6
02,45.2,1067.5,899.1,1067.6
02:10,45.3,1067.2,889.4,1052.3
02:20,45.0,1052.9,898.0,1045.5
02:30,44.4,1051.3,864.0,1037.2
02:40,43.9,1040.9,874.2,1038.7
02:50,44.0,1050.3,871.0,1033.3
03,42.6,1026.9,872.9,1023.6
03:10,43.0,1040.3,862.2,1022.1
03:20,43.4,1025.5,860.9,1018.4
03:30,42.8,1019.1,877.4,1018.9
03:40,43.3,1013.4,859.0,1001.9
03:50,43.2,1016.3,850.0,999.2
04,43.2,1006.4,857.2,993.0
04:10,42.9,1004.4,856.9,997.6
04:20,42.6,1007.2,850.4,992.4
04:30,42.6,1003.6,849.8,983.9
04:40,42.3,1001.8,854.0,986.7
04:50,41.7,998.7,848.0,987.6
05,42.5,998.5,818.7,981.3
05:10,42.2,968.2,819.0,993.3
05:20,42.6,965.6,810.2,1004.1
05:30,42.3,962.5,819.7,992.5
05:40,42.4,967.6,816.2,995.7
05:50,41.7,961.6,802.7,1009.9
06,40.8,960.5,811.3,1000.4
06:10,40.3,966.3,814.1,1014.9
06:20,40.8,958.4,816.9,1017.7
06:30,40.0,950.8,811.6,1026.3
06:40,41.3,964.9,814.9,1034.0
06:50,39.9,973.9,818.8,1049.5
07,40.3,978.1,821.7,1059.6
07:10,42.0,1009.1,832.2,1074.4
07:20,42.4,1019.1,834.1,1108.0
07:30,40.9,1023.4,847.5,1113.3
07:40,42.7,1043.4,847.7,1151.3
07:50,43.5,1078.4,874.7,1186.3
08,47.2,1095.6,918.6,1229.7
08:10,46.9,1146.6,968.4,1286.7
08:20,50.3,1158.7,984.2,1319.4
08:30,49.2,1171.9,985.2,1348.9
08:40,48.8,1188.6,1001.0,1381.7
08:50,49.3,1206.1,998.6,1398.4
09,49.8,1234.0,1016.4,1405.4
09:10,51.3,1231.9,1013.7,1425.8
09:20,51.1,1238.6,1005.4,1445.2
09:30,58.8,1252.7,1005.7,1455.2
09:40,54.1,1268.4,1008.7,1464.5
09:50,55.6,1295.9,1007.2,1479.6
10,56.2,1298.6,1027.0,1481.2
10:10,56.5,1296.2,1018.4,1487.6
10:20,55.6,1304.8,1035.2,1504.9
10:30,57.8,1311.4,1026.9,1502.5
10:40,55.0,1322.4,1033.7,1527.5
