datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-09-03 00:00,1050.6,1101.6,972.2,928.4,1134.9,1088.4,5.2,44.5
2024-09-03 00:10,1052.7,1106.5,978.8,919.7,1123.1,1088.8,5.1,44.7
2024-09-03 00:20,1048.1,1098.9,959.6,902.7,1106.3,1073.1,5.1,44.3
2024-09-03 00:30,1048.4,1081.1,964.6,908.3,1100.0,1084.8,5.3,44.1
2024-09-03 00:40,1047.8,1072.8,946.6,905.9,1095.2,1072.4,5.2,43.7
2024-09-03 00:50,1040.1,1078.4,940.2,881.6,1077.2,1058.6,5.2,44.1
2024-09-03 01:00,1000.5,1044.8,942.2,892.4,1085.2,1052.5,5.3,43.4
2024-09-03 01:10,966.8,1046.5,949.0,877.4,1103.6,1057.9,5.3,42.8
2024-09-03 01:20,957.9,1047.8,947.7,879.9,1096.5,1036.9,5.2,42.6
2024-09-03 01:30,959.7,1037.8,945.6,867.6,1088.4,1051.0,5.1,42.4
2024-09-03 01:40,957.8,1018.8,919.5,872.2,1079.8,1029.1,5.0,41.9
2024-09-03 01:50,959.3,1016.0,924.4,875.1,1073.8,1030.1,5.1,41.4
2024-09-03 02:00,958.3,1000.2,902.9,872.4,1079.9,1032.4,5.2,41.4
2024-09-03 02:10,955.5,997.0,884.0,861.8,1076.6,1021.0,5.1,41.4
2024-09-03 02:20,958.0,987.0,887.8,860.4,1058.2,1021.3,5.2,40.5
2024-09-03 02:30,959.8,984.9,887.2,858.4,1045.3,1013.8,5.4,40.6
2024-09-03 02:40,957.3,986.5,883.3,845.7,1038.1,1011.5,5.4,40.5
2024-09-03 02:50,946.6,968.3,882.0,846.7,1025.3,1003.7,5.4,40.5
2024-09-03 03:00,947.4,962.2,866.3,844.9,1025.0,997.8,5.4,39.1
2024-09-03 03:10,952.3,963.1,852.1,841.7,1023.2,987.8,5.4,40.4
2024-09-03 03:20,950.9,967.5,851.1,843.6,1024.5,981.1,5.4,39.7
2024-09-03 03:30,951.6,956.9,847.5,839.1,1019.2,988.0,5.4,39.7
2024-09-03 03:40,940.9,946.8,843.6,840.9,1007.4,969.9,5.2,39.5
2024-09-03 03:50,954.3,949.0,819.0,828.7,1018.7,979.9,5.3,39.7
2024-09-03 04:00,949.0,941.0,809.0,837.5,1017.6,962.3,5.2,40.0
2024-09-03 04:10,952.6,949.6,807.3,814.6,1013.3,975.0,5.3,39.4
2024-09-03 04:20,954.8,945.1,799.4,829.7,1025.0,970.6,5.3,39.2
2024-09-03 04:30,952.2,943.7,790.9,816.2,1015.1,964.6,5.1,38.8
2024-09-03 04:40,951.7,943.8,791.0,819.7,1015.2,961.0,5.1,38.6
2024-09-03 04:50,952.7,924.6,793.8,829.5,1009.4,968.4,5.2,38.6
2024-09-03 05:00,945.9,943.3,790.0,814.4,997.2,941.4,5.3,39.4
2024-09-03 05:10,954.7,942.2,795.3,818.9,1013.8,968.6,5.4,39.5
2024-09-03 05:20,950.4,943.6,791.3,817.7,1011.3,957.8,5.5,39.5
2024-09-03 05:30,950.8,925.7,768.9,818.5,1005.2,947.3,5.5,39.0
2024-09-03 05:40,950.2,928.3,772.9,817.8,1010.8,955.0,5.6,38.6
2024-09-03 05:50,944.8,942.8,778.3,815.1,1020.5,953.3,5.6,38.1
2024-09-03 06:00,945.6,940.9,776.9,810.7,1000.7,939.2,5.5,37.8
2024-09-03 06:10,954.2,954.4,785.6,822.6,1009.3,940.3,5.7,37.3
2024-09-03 06:20,948.2,960.7,780.5,809.1,1008.3,935.5,6.4,38.1
2024-09-03 06:30,956.7,958.4,786.2,817.4,1021.8,957.4,6.8,38.3
2024-09-03 06:40,956.6,976.4,789.5,814.3,1033.0,956.9,7.0,38.5
2024-09-03 06:50,955.7,992.4,792.1,819.1,1035.5,940.3,8.0,39.4
2024-09-03 07:00,963.1,998.3,801.5,821.4,1055.3,968.7,7.7,39.1
2024-09-03 07:10,965.9,1022.5,808.3,830.0,1074.0,964.4,8.2,39.4
2024-09-03 07:20,977.4,1045.8,827.5,845.4,1106.1,988.4,8.3,39.7
2024-09-03 07:30,977.3,1067.3,843.0,856.6,1124.2,990.6,9.6,39.5
2024-09-03 07:40,988.2,1095.2,859.9,869.6,1166.5,1020.1,9.9,39.6
2024-09-03 07:50,997.1,1128.3,872.4,881.9,1200.1,1030.2,10.3,39.5
2024-09-03 08:00,996.8,1153.8,949.1,916.6,1213.6,1060.1,11.4,40.4
2024-09-03 08:10,1010.2,1215.2,1071.1,966.0,1229.9,1100.9,11.1,40.2
2024-09-03 08:20,1012.7,1241.3,1108.4,977.6,1247.6,1121.4,13.8,42.2
2024-09-03 08:30,1023.4,1270.2,1143.2,994.0,1271.1,1145.5,14.8,42.9
2024-09-03 08:40,1031.1,1286.7,1158.6,1006.4,1301.0,1168.3,15.0,44.2
2024-09-03 08:50,1047.0,1309.4,1170.4,1012.7,1310.3,1176.7,15.5,44.4
2024-09-03 09:00,1058.6,1325.8,1186.9,1033.0,1315.3,1171.4,15.8,46.4
2024-09-03 09:10,1061.0,1344.9,1194.2,1042.2,1350.4,1186.7,15.7,47.4
2024-09-03 09:20,1063.6,1363.2,1200.4,1041.1,1358.6,1188.1,17.4,47.6
2024-09-03 09:30,1049.0,1353.9,1223.0,1055.4,1380.4,1213.0,17.3,47.5
2024-09-03 09:40,1070.6,1375.1,1214.0,1058.5,1385.9,1208.9,18.0,45.9
2024-09-03 09:50,1080.9,1386.4,1201.8,1056.3,1396.1,1206.9,18.0,47.3
2024-09-03 10:00,1094.5,1400.0,1207.4,1077.4,1403.0,1200.4,17.7,44.8
2024-09-03 10:10,1094.5,1407.3,1199.3,1066.6,1432.5,1223.0,17.6,47.1
2024-09-03 10:20,1066.8,1397.1,1222.2,1071.0,1488.1,1282.3,18.8,45.5
2024-09-03 10:30,1100.7,1428.5,1215.5,1072.7,1458.5,1244.3,21.0,50.2
2024-09-03 10:40,1136.8,1426.1,1190.6,1079.0,1474.4,1268.5,19.4,47.7
