datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-07-24 00:00,849.8,1151.9,1248.4,898.8,1046.5,1054.9,3.7,42.9
2024-07-24 00:10,850.2,1150.2,1242.9,881.1,1030.1,1053.0,3.9,42.9
2024-07-24 00:20,854.1,1158.2,1251.2,882.0,1026.5,1052.6,4.1,43.0
2024-07-24 00:30,857.9,1132.9,1224.6,876.3,1014.5,1049.3,4.2,42.8
2024-07-24 00:40,856.3,1123.3,1199.6,860.8,1014.5,1047.8,4.3,42.8
2024-07-24 00:50,862.0,1127.8,1188.1,853.4,1001.9,1032.7,3.8,41.9
2024-07-24 01:00,863.1,1118.5,1172.3,848.8,999.6,1029.7,3.9,41.9
2024-07-24 01:10,835.9,1103.8,1162.7,832.4,1007.2,1031.8,3.9,41.7
2024-07-24 01:20,830.3,1100.0,1157.0,837.0,1012.5,1025.5,4.2,41.5
2024-07-24 01:30,826.3,1076.7,1136.5,831.3,996.8,1013.9,4.3,42.0
2024-07-24 01:40,830.0,1069.7,1138.6,832.2,989.3,1019.0,4.4,41.4
2024-07-24 01:50,829.0,1077.9,1119.9,825.6,994.0,1002.7,4.2,40.8
2024-07-24 02:00,834.9,1063.2,1092.4,822.8,1003.5,1007.7,4.2,41.3
2024-07-24 02:10,831.6,1054.8,1075.7,813.8,999.5,1001.6,4.2,40.8
2024-07-24 02:20,829.1,1045.0,1062.6,810.2,994.0,994.6,4.1,40.0
2024-07-24 02:30,835.5,1043.8,1042.2,800.4,1006.3,1003.9,4.1,40.0
2024-07-24 02:40,835.3,1038.7,1026.7,799.9,1012.8,1000.4,4.3,40.1
2024-07-24 02:50,827.3,1035.1,1018.5,793.1,1015.7,997.4,4.2,40.0
2024-07-24 03:00,801.6,1018.0,1019.9,795.0,1009.4,982.5,4.0,39.4
2024-07-24 03:10,813.7,1015.0,1015.6,789.9,993.0,982.3,4.0,39.2
2024-07-24 03:20,808.5,1017.0,1018.0,791.4,990.4,973.9,4.0,38.8
2024-07-24 03:30,800.8,1014.5,1011.9,783.9,991.8,971.1,4.3,39.4
2024-07-24 03:40,792.9,1007.1,1002.0,779.6,996.5,970.0,4.4,39.2
2024-07-24 03:50,802.6,992.8,973.7,781.7,996.0,962.6,4.2,39.3
2024-07-24 04:00,791.9,989.9,976.0,775.7,995.2,962.5,4.2,39.3
2024-07-24 04:10,788.4,999.7,964.4,769.2,997.2,946.1,4.1,39.0
2024-07-24 04:20,799.8,998.3,969.6,774.6,997.4,959.1,4.2,38.9
2024-07-24 04:30,782.3,992.5,949.5,762.6,996.3,938.4,4.0,38.6
2024-07-24 04:40,801.6,987.4,923.7,761.1,996.7,938.8,3.9,38.5
2024-07-24 04:50,812.1,988.7,925.7,778.7,1000.8,936.6,4.2,38.8
2024-07-24 05:00,779.2,977.9,934.8,759.6,1005.6,947.6,4.5,39.0
2024-07-24 05:10,798.6,1010.7,901.0,763.5,1034.4,924.8,4.6,39.6
2024-07-24 05:20,806.1,993.6,882.2,760.0,1023.9,923.7,4.6,39.5
2024-07-24 05:30,795.6,982.7,873.4,755.2,1003.1,900.0,4.6,38.8
2024-07-24 05:40,794.9,986.8,876.4,752.3,1002.2,899.7,4.5,39.1
2024-07-24 05:50,788.4,989.8,882.0,741.2,998.8,903.5,4.6,39.2
2024-07-24 06:00,802.2,988.3,857.3,729.5,1000.8,908.8,4.5,38.3
2024-07-24 06:10,788.3,961.6,864.4,742.3,1008.1,923.1,4.8,38.5
2024-07-24 06:20,783.4,958.6,853.0,746.1,1015.0,913.1,5.1,38.7
2024-07-24 06:30,782.0,969.2,854.7,739.8,1012.1,906.4,4.9,38.3
2024-07-24 06:40,788.6,969.4,864.5,742.6,1028.7,936.2,4.9,38.5
2024-07-24 06:50,778.1,972.3,852.5,738.7,1031.4,917.2,5.1,38.9
2024-07-24 07:00,781.3,979.7,837.7,728.8,1051.1,927.9,5.2,38.8
2024-07-24 07:10,808.9,996.1,830.8,746.3,1064.5,928.4,5.2,38.6
2024-07-24 07:20,815.0,1003.6,834.8,742.7,1073.0,942.4,5.3,39.4
2024-07-24 07:30,812.9,1012.1,841.6,737.8,1079.2,950.2,5.2,38.7
