datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-07-25 00:00,693.9,956.2,982.7,773.1,991.7,918.3,14.6,35.2
2024-07-25 00:10,699.0,960.4,980.5,762.9,993.1,928.8,14.8,35.3
2024-07-25 00:20,692.7,946.6,978.4,763.8,985.7,926.0,14.7,35.2
2024-07-25 00:30,701.7,950.3,972.7,766.7,983.2,920.2,14.6,35.0
2024-07-25 00:40,686.7,953.5,965.6,745.4,974.1,907.1,14.5,34.9
2024-07-25 00:50,683.7,945.8,963.2,749.0,974.9,906.7,14.5,34.8
2024-07-25 01:00,682.0,927.5,920.2,733.4,973.5,894.8,14.5,34.4
2024-07-25 01:10,684.5,911.1,903.0,747.7,986.2,895.4,14.5,33.9
2024-07-25 01:20,695.5,899.5,883.2,745.9,987.0,901.2,14.6,33.7
2024-07-25 01:30,696.0,899.0,874.9,748.0,980.7,885.5,14.6,33.9
2024-07-25 01:40,692.3,886.6,871.9,748.5,979.0,888.9,14.7,33.9
2024-07-25 01:50,669.9,863.5,860.3,747.5,988.7,888.8,14.7,33.9
2024-07-25 02:00,679.1,868.3,854.6,747.9,993.8,892.7,14.7,33.3
2024-07-25 02:10,683.4,863.4,849.4,744.5,985.7,891.7,14.7,33.7
2024-07-25 02:20,667.1,856.4,846.7,748.4,985.7,875.9,14.4,33.2
2024-07-25 02:30,665.8,852.8,850.4,751.0,980.8,874.9,14.6,32.9
2024-07-25 02:40,654.7,846.5,860.2,746.3,968.3,871.7,14.6,33.3
2024-07-25 02:50,655.7,838.9,858.2,738.4,946.9,864.6,14.5,33.4
2024-07-25 03:00,658.5,838.9,866.7,739.5,931.2,859.6,14.7,33.1
2024-07-25 03:10,658.4,838.2,865.7,739.7,932.0,860.1,14.7,32.8
2024-07-25 03:20,650.7,832.5,856.4,731.9,921.7,845.4,14.7,33.7
2024-07-25 03:30,657.1,834.1,862.3,736.2,916.1,847.6,15.0,32.6
2024-07-25 03:40,658.4,826.0,868.5,727.6,897.3,853.2,14.9,32.3
2024-07-25 03:50,656.6,819.4,866.0,726.6,887.5,846.3,14.9,32.7
2024-07-25 04:00,657.3,818.2,863.0,729.1,889.7,845.2,14.9,32.4
2024-07-25 04:10,652.7,824.4,858.7,721.8,883.2,830.7,14.9,32.5
2024-07-25 04:20,650.9,823.7,856.8,720.9,882.2,828.1,14.9,32.3
2024-07-25 04:30,649.3,818.0,854.7,720.1,878.4,827.1,14.8,32.1
2024-07-25 04:40,651.4,816.9,858.2,720.1,880.9,836.3,14.8,32.1
2024-07-25 04:50,653.6,814.4,846.1,716.0,871.4,822.9,14.7,32.6
2024-07-25 05:00,657.7,822.1,848.8,714.2,878.1,831.0,14.8,32.0
2024-07-25 05:10,662.5,829.0,834.5,702.9,879.2,826.9,14.7,32.2
2024-07-25 05:20,672.9,834.5,824.1,691.2,875.6,829.4,14.7,32.1
2024-07-25 05:30,686.6,842.0,815.4,683.8,871.5,829.9,14.7,32.6
2024-07-25 05:40,685.5,842.7,801.9,674.0,866.7,819.3,14.6,32.7
2024-07-25 05:50,689.9,842.8,807.4,685.1,864.6,816.6,14.6,32.1
2024-07-25 06:00,694.3,849.9,813.6,672.6,854.5,822.2,14.6,32.3
2024-07-25 06:10,699.5,842.8,819.2,670.2,856.8,844.8,14.7,32.5
2024-07-25 06:20,702.8,840.0,825.5,678.1,852.3,844.7,14.8,32.6
2024-07-25 06:30,693.3,840.9,818.4,673.3,854.6,833.7,14.7,33.1
2024-07-25 06:40,695.3,846.5,824.3,680.7,862.3,837.1,14.8,32.3
2024-07-25 06:50,698.2,850.5,826.7,676.9,863.2,842.9,14.7,32.4
2024-07-25 07:00,697.1,852.6,819.9,674.8,863.2,835.6,14.7,32.0
2024-07-25 07:10,701.3,851.5,819.6,675.0,869.9,847.0,14.9,32.2
2024-07-25 07:20,710.0,859.7,820.2,685.1,881.4,849.6,14.8,32.0
2024-07-25 07:30,735.0,865.4,811.6,682.9,876.0,857.1,14.9,32.2
2024-07-25 07:40,741.5,872.5,812.5,686.7,881.5,858.2,15.1,33.2
2024-07-25 07:50,740.4,878.9,818.8,692.5,894.9,864.3,15.0,33.3
2024-07-25 08:00,735.8,881.1,822.7,698.5,903.7,864.1,15.3,33.8
2024-07-25 08:10,751.5,903.6,840.4,706.8,911.6,871.9,12.2,33.4
2024-07-25 08:20,770.7,909.4,846.3,718.5,910.5,871.0,5.6,34.2
2024-07-25 08:30,774.7,912.2,850.2,708.4,911.6,886.4,5.7,35.2
2024-07-25 08:40,779.5,914.9,857.8,721.4,906.9,878.2,5.9,35.7
2024-07-25 08:50,778.2,916.0,858.0,726.7,903.9,867.8,6.6,36.1
