datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-07-27 00:00,852.8,1003.7,898.6,793.9,1014.9,943.6,12.2,37.2
2024-07-27 00:10,868.3,1011.8,894.2,796.0,1017.2,947.5,12.1,36.5
2024-07-27 00:20,865.2,1003.7,880.2,784.4,999.7,933.5,12.1,35.6
2024-07-27 00:30,869.1,1009.4,871.9,773.6,997.5,931.8,11.9,35.7
2024-07-27 00:40,856.8,1001.0,866.8,767.6,991.9,923.0,12.0,35.8
2024-07-27 00:50,844.0,991.7,844.4,766.6,1005.2,911.3,11.8,35.9
2024-07-27 01:00,842.8,983.8,838.0,757.3,1001.1,917.3,11.7,35.3
2024-07-27 01:10,810.4,970.1,838.1,755.4,1003.7,903.6,11.9,35.1
2024-07-27 01:20,810.5,960.3,834.4,751.8,1005.3,914.9,12.0,35.2
2024-07-27 01:30,799.4,956.6,833.5,751.6,1004.0,905.7,11.8,34.9
2024-07-27 01:40,813.6,952.2,827.6,750.9,987.9,903.6,11.8,34.2
2024-07-27 01:50,803.1,925.6,824.4,756.1,976.9,900.1,11.8,34.4
2024-07-27 02:00,793.6,929.1,816.4,742.8,977.1,892.9,11.7,34.1
2024-07-27 02:10,825.0,930.2,803.5,746.4,979.0,908.7,11.8,34.1
2024-07-27 02:20,816.3,916.8,791.1,739.1,981.4,910.9,11.8,33.8
2024-07-27 02:30,823.8,930.1,785.0,729.5,967.8,895.7,11.7,33.0
2024-07-27 02:40,819.6,912.3,786.4,739.3,964.6,897.4,11.9,33.5
2024-07-27 02:50,810.1,908.6,770.3,726.1,964.1,888.0,11.9,33.7
2024-07-27 03:00,804.0,901.9,763.8,734.0,964.4,874.4,12.0,33.9
2024-07-27 03:10,789.6,886.3,770.7,743.2,972.9,881.9,11.8,33.6
2024-07-27 03:20,784.1,892.8,771.9,736.8,974.3,879.0,11.9,33.4
2024-07-27 03:30,766.1,881.2,770.7,730.2,963.2,867.1,12.0,33.4
2024-07-27 03:40,777.4,878.6,754.4,736.8,974.8,869.6,12.0,33.6
2024-07-27 03:50,774.0,876.0,758.4,729.8,974.8,880.1,12.1,33.3
2024-07-27 04:00,778.5,878.7,763.6,742.0,977.3,877.5,12.0,33.2
2024-07-27 04:10,766.0,860.2,748.1,736.2,972.3,868.6,12.0,33.4
2024-07-27 04:20,772.0,865.2,744.9,738.7,972.7,864.8,12.1,33.0
2024-07-27 04:30,778.7,863.0,737.1,745.1,973.4,861.1,12.2,32.2
2024-07-27 04:40,775.7,857.7,738.9,748.4,970.8,859.2,12.3,32.4
2024-07-27 04:50,767.1,849.0,740.0,747.5,973.9,864.2,12.5,32.8
2024-07-27 05:00,754.2,843.2,732.7,736.0,969.4,856.9,12.5,32.7
2024-07-27 05:10,775.9,858.2,741.0,748.6,971.4,860.8,12.7,33.4
2024-07-27 05:20,763.9,859.0,741.4,733.1,969.6,862.0,12.7,33.7
2024-07-27 05:30,767.6,843.2,730.5,741.3,974.1,866.8,12.9,33.7
2024-07-27 05:40,756.2,843.9,727.9,728.9,969.3,859.7,12.9,33.8
2024-07-27 05:50,758.6,854.3,727.6,733.8,972.9,849.9,13.0,34.1
2024-07-27 06:00,756.0,848.2,724.5,731.5,973.9,853.4,12.8,34.2
2024-07-27 06:10,766.6,860.9,737.2,743.1,968.4,846.2,12.7,34.7
2024-07-27 06:20,757.8,870.9,716.3,729.1,983.8,836.9,12.9,33.9
2024-07-27 06:30,764.5,862.4,705.6,731.5,993.0,847.6,12.9,34.6
2024-07-27 06:40,772.0,878.5,708.6,742.8,1006.1,843.7,13.0,34.6
2024-07-27 06:50,776.0,888.7,697.9,733.7,1018.3,847.9,13.1,34.9
2024-07-27 07:00,782.3,896.1,704.3,742.2,1033.7,860.0,13.1,35.2
2024-07-27 07:10,778.0,895.2,692.8,739.0,1033.0,846.7,12.8,35.8
2024-07-27 07:20,803.6,908.1,694.4,745.3,1070.3,891.9,13.1,35.9
2024-07-27 07:30,784.5,902.2,703.6,747.2,1059.4,876.1,12.8,34.8
2024-07-27 07:40,788.5,909.1,701.7,751.8,1078.0,885.1,12.6,34.9
2024-07-27 07:50,793.9,928.6,701.2,748.8,1089.6,884.8,12.7,35.2
2024-07-27 08:00,808.5,945.2,718.1,766.5,1112.3,903.2,12.5,36.5
2024-07-27 08:10,828.6,953.7,741.9,782.5,1130.1,940.9,12.5,36.1
2024-07-27 08:20,821.0,967.6,756.8,790.9,1137.8,933.2,12.6,36.5
2024-07-27 08:30,821.0,987.4,765.1,799.7,1162.2,937.4,12.6,36.5
2024-07-27 08:40,817.5,983.7,779.5,812.5,1187.8,963.9,12.5,37.3
2024-07-27 08:50,808.0,999.8,785.0,811.6,1205.0,961.8,12.9,37.7
2024-07-27 09:00,823.7,1008.8,797.1,832.1,1229.8,983.4,13.4,39.7
2024-07-27 09:10,836.5,1021.5,801.7,830.9,1237.2,996.4,13.8,40.3
2024-07-27 09:20,831.6,1025.9,809.7,849.6,1247.6,988.4,14.1,39.0
2024-07-27 09:30,829.3,1041.5,818.7,845.3,1260.2,995.5,14.7,40.5
2024-07-27 09:40,818.2,1051.9,826.9,840.5,1272.2,999.0,14.1,40.0
2024-07-27 09:50,835.1,1063.7,838.0,855.2,1291.1,1018.9,14.1,40.6
2024-07-27 10:00,818.1,1069.3,834.4,845.2,1303.8,1015.3,14.3,40.7
2024-07-27 10:10,842.0,1083.3,854.6,863.7,1316.7,1038.1,14.1,42.3
2024-07-27 10:20,840.6,1089.0,861.9,857.3,1324.3,1052.8,14.0,41.6
2024-07-27 10:30,856.9,1095.1,896.3,860.9,1312.4,1081.5,14.2,42.3
2024-07-27 10:40,863.0,1106.2,916.7,881.9,1314.7,1077.8,14.3,42.8
2024-07-27 10:50,868.0,1113.9,925.9,875.0,1303.9,1082.0,15.0,41.8
