00:00,161.3,675.9,130.2,235.5,938.9,301.1,31.5,4.5,90.8,144.9,0.0,2.0,62.0,-0.2
00:10,161.3,676.6,123.7,234.3,978.4,288.9,30.9,4.5,90.8,145.2,0.0,2.0,55.1,0.0
00:20,161.6,679.4,108.6,234.5,979.4,272.6,30.8,4.3,90.8,146.2,0.0,1.9,47.1,0.0
00:30,161.8,677.2,98.9,233.8,990.3,269.3,30.7,4.3,90.4,147.2,0.0,2.0,45.0,-0.5
00:40,161.6,676.8,90.1,233.7,970.5,272.7,30.7,4.3,90.8,148.0,0.0,1.8,46.8,-0.3
00:50,161.1,677.0,86.0,233.7,950.0,294.0,30.7,4.2,90.8,147.0,0.0,1.7,30.1,-0.9
01:00,161.2,677.9,80.8,233.2,939.2,293.1,30.4,4.2,90.5,150.8,0.0,1.9,31.2,-0.6
01:10,161.3,677.9,76.9,233.8,946.6,258.2,30.6,4.2,90.7,150.2,0.0,2.0,32.1,-0.3
01:20,161.3,677.9,73.9,231.4,961.5,250.7,30.9,4.2,91.3,146.3,0.0,1.7,31.2,-0.1
01:30,161.2,678.4,70.8,229.7,951.9,250.6,30.9,4.3,90.8,146.1,0.0,1.7,32.4,-0.1
01:40,161.3,678.3,65.3,229.3,969.6,235.8,30.8,4.1,90.4,142.8,0.0,1.7,31.7,-0.2
01:50,161.2,678.7,67.5,229.4,965.6,209.3,30.6,4.1,91.0,144.4,0.0,1.7,32.7,0.0
02:00,161.4,678.5,56.0,230.1,965.0,206.3,30.8,4.1,90.5,142.0,0.0,1.8,32.3,-0.0
02:10,161.3,678.5,58.5,229.0,991.2,208.7,30.8,4.1,90.8,146.4,0.0,1.7,43.0,-24.8
02:20,161.0,678.5,59.2,228.3,988.0,206.5,30.6,4.0,90.3,145.7,0.0,1.6,31.6,-24.8
02:30,161.3,677.7,52.7,229.3,982.0,206.7,30.7,4.0,90.1,146.2,0.0,1.8,31.4,-25.4
02:40,161.1,677.0,51.2,228.3,975.0,206.6,30.8,4.0,91.1,148.1,0.0,1.9,32.8,-25.2
02:50,161.2,677.1,52.9,227.9,964.1,207.8,30.7,4.0,90.6,147.5,0.0,1.9,15.7,-25.0
