00,37.2,943.6,793.9,1003.7
00:10,36.5,947.5,796.0,1011.8
00:20,35.6,933.5,784.4,1003.7
00:30,35.7,931.8,773.6,1009.4
00:40,35.8,923.0,767.6,1001.0
00:50,35.9,911.3,766.6,991.7
01,35.3,917.3,757.3,983.8
01:10,35.1,903.6,755.4,970.1
01:20,35.2,914.9,751.8,960.3
01:30,34.9,905.7,751.6,956.6
01:40,34.2,903.6,750.9,952.2
01:50,34.4,900.1,756.1,925.6
02,34.1,892.9,742.8,929.1
02:10,34.1,908.7,746.4,930.2
02:20,33.8,910.9,739.1,916.8
02:30,33.0,895.7,729.5,930.1
02:40,33.5,897.4,739.3,912.3
02:50,33.7,888.0,726.1,908.6
03,33.9,874.4,734.0,901.9
03:10,33.6,881.9,743.2,886.3
03:20,33.4,879.0,736.8,892.8
03:30,33.4,867.1,730.2,881.2
03:40,33.6,869.6,736.8,878.6
03:50,33.3,880.1,729.8,876.0
04,33.2,877.5,742.0,878.7
04:10,33.4,868.6,736.2,860.2
04:20,33.0,864.8,738.7,865.2
04:30,32.2,861.1,745.1,863.0
04:40,32.4,859.2,748.4,857.7
04:50,32.8,864.2,747.5,849.0
05,32.7,856.9,736.0,843.2
05:10,33.4,860.8,748.6,858.2
05:20,33.7,862.0,733.1,859.0
05:30,33.7,866.8,741.3,843.2
05:40,33.8,859.7,728.9,843.9
05:50,34.1,849.9,733.8,854.3
06,34.2,853.4,731.5,848.2
06:10,34.7,846.2,743.1,860.9
06:20,33.9,836.9,729.1,870.9
06:30,34.6,847.6,731.5,862.4
06:40,34.6,843.7,742.8,878.5
06:50,34.9,847.9,733.7,888.7
07,35.2,860.0,742.2,896.1
07:10,35.8,846.7,739.0,895.2
07:20,35.9,891.9,745.3,908.1
07:30,34.8,876.1,747.2,902.2
07:40,34.9,885.1,751.8,909.1
07:50,35.2,884.8,748.8,928.6
08,36.5,903.2,766.5,945.2
08:10,36.1,940.9,782.5,953.7
08:20,36.5,933.2,790.9,967.6
08:30,36.5,937.4,799.7,987.4
08:40,37.3,963.9,812.5,983.7
08:50,37.7,961.8,811.6,999.8
09,39.7,983.4,832.1,1008.8
09:10,40.3,996.4,830.9,1021.5
09:20,39.0,988.4,849.6,1025.9
09:30,40.5,995.5,845.3,1041.5
09:40,40.0,999.0,840.5,1051.9
09:50,40.6,1018.9,855.2,1063.7
10,40.7,1015.3,845.2,1069.3
10:10,42.3,1038.1,863.7,1083.3
10:20,41.6,1052.8,857.3,1089.0
10:30,42.3,1081.5,860.9,1095.1
10:40,42.8,1077.8,881.9,1106.2
10:50,41.8,1082.0,875.0,1113.9
11,42.6,1089.6,879.0,1119.0
11:10,41.8,1093.6,884.9,1125.6
11:20,42.1,1078.7,901.3,1130.5
11:30,43.7,1057.7,894.7,1139.0
11:40,42.1,1094.6,896.5,1158.5
11:50,41.7,1103.3,914.8,1157.2
12,44.0,1075.9,908.4,1151.5
