2024-07-03 13:20,1145.8,1478.1,1193.9,1138.9,1683.6,1369.2,16.6,53.6
2024-07-03 13:30,1149.9,1469.5,1187.3,1142.6,1684.4,1370.3,16.5,55.7
2024-07-03 13:40,1155.4,1480.2,1200.7,1151.0,1698.3,1384.8,16.1,54.5
2024-07-03 13:50,1156.1,1488.3,1179.3,1138.6,1717.0,1386.0,15.4,54.9
2024-07-03 14:00,1170.6,1480.9,1187.2,1148.6,1694.8,1384.4,15.6,54.4
2024-07-03 14:10,1188.6,1478.9,1179.5,1135.5,1682.8,1394.5,15.2,57.2
2024-07-03 14:20,1193.3,1478.2,1179.1,1148.1,1683.8,1387.7,15.2,57.5
2024-07-03 14:30,1196.6,1486.3,1183.9,1148.0,1673.3,1379.5,17.4,57.4
2024-07-03 14:40,1192.7,1478.3,1184.3,1150.6,1670.9,1377.3,16.9,58.5
2024-07-03 14:50,1191.9,1476.4,1186.7,1142.5,1652.6,1371.9,15.9,56.2
2024-07-03 15:00,1194.7,1474.4,1183.2,1138.0,1642.0,1367.7,15.9,55.8
2024-07-03 15:10,1192.5,1460.4,1180.6,1139.0,1646.7,1382.9,16.0,53.5
2024-07-03 15:20,1190.1,1464.1,1202.2,1138.3,1632.1,1384.3,15.1,52.8
2024-07-03 15:30,1187.8,1457.2,1206.2,1139.7,1615.2,1373.6,14.5,53.2
2024-07-03 15:40,1188.2,1455.0,1238.6,1156.5,1594.9,1370.7,14.0,53.4
2024-07-03 15:50,1184.3,1468.5,1292.8,1171.6,1574.4,1372.5,14.2,53.2
2024-07-03 16:00,1172.8,1453.4,1271.9,1134.2,1538.5,1355.1,11.5,52.0
2024-07-03 16:10,1167.1,1439.9,1275.4,1122.5,1511.5,1346.8,12.8,57.5
2024-07-03 16:20,1159.8,1427.7,1276.2,1107.2,1469.8,1324.6,11.6,57.8
2024-07-03 16:30,1165.1,1420.3,1280.1,1105.2,1444.7,1317.3,9.3,56.4
2024-07-03 16:40,1162.1,1409.7,1301.1,1105.7,1412.4,1314.5,9.8,55.5
2024-07-03 16:50,1161.8,1404.0,1283.6,1086.8,1390.7,1302.1,8.4,51.6
2024-07-03 17:00,1164.4,1383.2,1242.6,1062.0,1374.1,1292.2,7.8,51.5
2024-07-03 17:10,1157.6,1371.8,1214.5,1037.6,1343.0,1261.3,6.6,51.0
2024-07-03 17:40,1159.0,1354.3,1217.8,1030.1,1274.9,1219.7,5.5,53.0
2024-07-03 17:50,1159.3,1350.9,1231.2,1033.4,1261.7,1221.3,5.1,51.7
2024-07-03 18:00,1161.3,1349.3,1235.5,1034.7,1258.3,1222.9,4.7,52.9
2024-07-03 18:10,1160.6,1337.8,1230.5,1028.1,1250.5,1228.9,4.2,51.0
2024-07-03 18:20,1160.3,1341.0,1245.0,1036.2,1241.9,1222.5,4.0,51.4
2024-07-03 18:30,1156.4,1338.5,1241.0,1028.5,1227.7,1210.3,3.8,51.6
2024-07-03 18:40,1156.2,1337.9,1253.3,1031.0,1222.1,1212.8,3.7,53.6
2024-07-03 18:50,1155.7,1339.6,1262.8,1032.0,1219.2,1216.0,3.7,53.7
2024-07-03 19:00,1155.4,1337.3,1275.5,1032.6,1215.3,1225.5,3.6,54.4
2024-07-03 19:10,1154.2,1330.3,1264.5,1034.0,1210.7,1214.1,3.7,54.7
2024-07-03 19:20,1154.3,1327.0,1264.2,1030.5,1209.0,1218.2,3.7,55.4
2024-07-03 19:30,1154.5,1320.3,1255.1,1026.8,1209.1,1220.6,3.8,54.8
2024-07-03 19:40,1153.7,1318.0,1242.6,1026.4,1208.3,1208.1,3.8,55.8
2024-07-03 19:50,1154.4,1312.9,1236.3,1025.3,1207.0,1209.5,3.7,53.8
2024-07-03 20:00,1155.2,1307.2,1227.9,1026.6,1207.8,1208.0,3.7,52.8
2024-07-03 20:10,1154.6,1298.6,1213.0,1018.4,1210.8,1211.9,3.7,53.2
2024-07-03 20:20,1154.8,1291.4,1206.1,1016.1,1207.3,1210.0,3.7,54.4
2024-07-03 20:30,1153.8,1290.0,1190.8,1009.1,1205.0,1200.8,3.7,53.3
2024-07-03 20:40,1155.9,1277.6,1166.0,1005.0,1207.2,1197.6,3.7,52.6
2024-07-03 20:50,1154.8,1270.4,1166.3,1005.1,1206.6,1202.7,3.7,53.2
2024-07-03 21:00,1153.6,1261.5,1159.1,1008.1,1206.7,1201.1,3.8,52.5
2024-07-03 21:10,1145.6,1255.2,1141.5,1002.5,1201.2,1181.1,3.8,53.3
2024-07-03 21:20,1139.7,1248.7,1138.4,993.4,1201.4,1188.3,3.8,52.8
2024-07-03 21:30,1129.5,1243.2,1132.6,989.0,1199.0,1178.9,3.7,53.7
2024-07-03 21:40,1106.5,1221.1,1145.5,991.1,1205.3,1196.7,3.8,52.1
2024-07-03 21:50,1095.2,1213.2,1145.2,985.5,1206.0,1199.0,3.7,52.4
2024-07-03 22:00,1084.0,1208.0,1138.2,988.5,1202.3,1180.0,3.7,51.7
2024-07-03 22:10,1070.8,1207.5,1177.5,1007.8,1198.4,1184.3,3.9,50.9
2024-07-03 22:20,1065.1,1198.8,1184.7,1008.4,1202.1,1197.0,3.9,51.5
2024-07-03 22:30,1058.5,1191.6,1181.7,999.8,1194.6,1196.7,3.7,50.5
2024-07-03 22:40,1056.3,1178.7,1143.4,992.4,1191.1,1174.4,3.7,49.0
2024-07-03 22:50,1053.3,1168.3,1138.7,996.8,1190.0,1170.5,3.7,50.0
2024-07-03 23:00,1048.2,1170.9,1130.9,986.7,1185.9,1161.0,3.6,50.0
2024-07-03 23:10,1035.7,1152.5,1108.0,985.2,1184.5,1145.5,3.6,48.6
