time	real_cap	load	util_rate	fore_cap	fore_peak	fore_resv	fore_rate	fore_indi	fore_hour	yday_cap	yday_peak	yday_resv	yday_rate	yday_indi	real_peak
00:00	4676.1	2882.7	61	4658.0	4090.0	568.0	13.89	G	13:00-16:00	4207.2	3664.6	542.7	14.81	G	2024.07.08 00:00
00:10	4676.1	2875.2	61	4658.0	4090.0	568.0	13.89	G	13:00-16:00	4207.2	3664.6	542.7	14.81	G	2024.07.08 00:10
00:20	4675.3	2860.7	61	4658.0	4090.0	568.0	13.89	G	13:00-16:00	4207.2	3664.6	542.7	14.81	G	2024.07.08 00:20
00:30	4674.2	2820.8	60	4658.0	4090.0	568.0	13.89	G	13:00-16:00	4207.2	3664.6	542.7	14.81	G	2024.07.08 00:30
00:40	4673.0	2798.5	59	4658.0	4090.0	568.0	13.89	G	13:00-16:00	4207.2	3664.6	542.7	14.81	G	2024.07.08 00:40
00:50	3980.5	2800.5	70	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 00:42
01:00	3977.3	2760.1	69	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 00:42
01:10	3973.6	2760.7	69	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 00:42
01:20	3972.9	2733.2	68	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 00:42
01:30	3971.3	2727.4	68	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
01:40	3970.5	2698.8	67	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
01:50	3969.3	2680.6	67	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
02:00	3970.3	2653.5	66	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
02:10	3971.4	2645.3	66	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
02:20	3972.7	2618.4	65	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
02:30	3972.5	2631.0	66	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
02:40	3974.4	2621.5	65	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
02:50	3976.1	2605.7	65	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
03:00	3980.1	2602.8	65	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
03:10	3978.7	2578.4	64	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
03:20	3978.9	2581.4	64	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
03:30	3979.7	2567.9	64	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
03:40	3981.9	2533.4	63	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
03:50	3982.4	2555.6	64	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
04:00	3983.2	2543.7	63	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
04:10	3981.8	2551.0	64	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
04:20	3983.1	2521.9	63	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
04:30	3982.2	2532.3	63	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
04:40	3981.2	2515.6	63	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
04:50	3980.2	2526.5	63	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
05:00	3976.9	2525.0	63	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
05:10	3975.9	2517.7	63	4658.2	4090.0	568.2	13.89	G	13:00-16:00	4036.5	3386.1	650.4	19.21	G	2024.07.08 01:26
