time	real_cap	load	util_rate	fore_cap	fore_peak	fore_resv	fore_rate	fore_indi	fore_hour	yday_cap	yday_peak	yday_resv	yday_rate	yday_indi	real_peak
00:00	4537.9	3229.3	71	4498.0	3630.0	868.0	23.91	G	13:00-16:00	4739.3	3991.7	747.6	18.73	G	2024.07.13 00:00
00:10	3840.8	3245.2	84	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 00:05
00:20	3844.4	3194.0	83	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 00:19
00:30	3847.7	3186.9	82	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 00:19
00:40	3847.9	3180.7	82	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 00:19
00:50	3847.8	3131.2	81	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 00:19
01:00	3851.5	3129.6	81	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 00:19
01:10	3855.0	3093.2	80	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 00:19
01:20	3854.5	3079.1	79	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 00:19
01:30	3854.4	3058.5	79	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 00:19
01:40	3856.4	3067.4	79	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 00:19
01:50	3858.4	3032.5	78	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 00:19
02:00	3858.7	3015.4	78	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 00:19
02:10	3852.2	2996.0	77	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
02:20	3852.0	2979.1	77	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
02:30	3852.6	2981.2	77	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
02:40	3856.0	2950.4	76	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
02:50	3856.7	2913.1	75	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
03:00	3858.4	2902.6	75	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
03:10	3860.0	2874.7	74	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
03:20	3864.8	2886.0	74	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
03:30	3869.1	2879.4	74	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
03:40	3870.5	2850.5	73	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
03:50	3870.4	2869.0	74	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
04:00	3869.0	2846.9	73	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
04:10	3868.8	2824.1	72	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
04:20	3869.4	2817.3	72	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
04:30	3868.8	2813.6	72	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
04:40	3868.8	2801.5	72	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
04:50	3867.5	2810.2	72	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
05:00	3865.2	2791.1	72	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
05:10	3858.9	2777.9	71	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
05:20	3852.5	2774.3	72	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
05:30	3847.2	2738.4	71	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
05:40	3850.7	2734.1	71	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
05:50	3860.8	2726.6	70	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
06:00	3869.3	2727.9	70	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
06:10	3883.3	2740.7	70	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
06:20	3902.4	2744.7	70	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
06:30	3924.6	2729.9	69	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
06:40	3953.6	2785.3	70	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
06:50	3982.6	2772.6	69	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
07:00	4021.6	2767.7	68	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
07:10	4059.9	2796.5	68	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
07:20	4105.9	2846.5	69	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
07:30	4145.1	2844.4	68	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
07:40	4178.0	2868.5	68	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
07:50	4208.1	2889.0	68	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
08:00	4234.2	2937.3	69	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
08:10	4260.6	2965.6	69	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
08:20	4290.6	3033.5	70	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
08:30	4310.9	3041.3	70	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
08:40	4336.4	3066.6	70	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
08:50	4353.8	3068.6	70	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
09:00	4377.0	3147.1	71	4498.4	3630.0	868.4	23.92	G	13:00-16:00	4788.0	4054.1	733.9	18.10	G	2024.07.13 02:09
