datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-08-26 00:00,885.8,989.9,951.3,841.7,1057.3,1029.5,9.5,42.9
2024-08-26 00:10,887.2,981.2,944.6,828.5,1034.4,1022.6,9.1,42.9
2024-08-26 00:20,886.7,979.1,937.5,825.2,1018.2,1005.2,9.3,42.2
2024-08-26 00:30,888.1,957.2,925.0,830.7,1016.5,1009.1,9.1,41.7
2024-08-26 00:40,886.7,946.9,909.6,825.4,1008.4,1000.6,9.0,40.9
2024-08-26 00:50,886.8,947.2,892.5,822.3,998.6,976.6,9.3,41.1
2024-08-26 01:00,885.7,931.4,886.2,817.8,988.8,979.1,9.2,41.4
2024-08-26 01:10,885.8,918.1,868.9,812.5,982.5,974.9,9.4,41.0
2024-08-26 01:20,884.3,910.4,863.0,806.8,978.1,976.4,9.3,41.1
2024-08-26 01:30,884.5,917.8,862.5,798.0,959.3,959.2,9.2,40.4
2024-08-26 01:40,886.7,903.2,850.5,799.8,970.9,974.0,9.3,40.4
2024-08-26 01:50,884.5,883.5,824.4,802.4,959.2,950.9,9.2,40.7
2024-08-26 02:00,877.6,891.9,817.1,795.8,954.1,930.3,9.1,39.8
2024-08-26 02:10,884.2,877.1,796.0,792.6,957.7,938.0,9.3,39.6
2024-08-26 02:20,886.2,876.5,796.7,789.4,951.1,938.0,9.1,39.1
2024-08-26 02:30,891.9,863.3,776.0,780.2,945.9,940.8,9.1,38.6
2024-08-26 02:40,889.9,863.3,768.6,778.7,935.6,922.3,8.9,38.7
2024-08-26 02:50,894.9,853.5,745.0,773.0,949.8,933.5,9.2,38.8
2024-08-26 03:00,900.6,852.4,747.9,786.3,948.4,929.4,9.3,38.1
2024-08-26 03:10,898.2,857.2,726.6,778.9,951.6,910.8,8.9,38.4
2024-08-26 03:20,897.9,837.8,723.9,786.9,944.1,912.4,8.8,37.7
2024-08-26 03:30,902.6,851.7,716.6,775.0,945.9,909.5,8.8,37.7
2024-08-26 03:40,907.5,844.6,714.5,769.2,932.1,910.8,8.8,38.3
2024-08-26 03:50,910.7,847.6,710.7,767.7,925.8,903.2,8.8,37.5
2024-08-26 04:00,911.0,831.9,711.6,773.9,917.6,905.7,8.8,37.5
2024-08-26 04:10,907.6,838.1,705.2,766.5,920.4,899.9,9.0,37.6
2024-08-26 04:20,913.2,843.4,702.0,775.0,923.6,892.0,8.9,37.3
2024-08-26 04:30,917.1,837.0,698.3,771.3,925.6,904.3,9.0,37.4
2024-08-26 04:40,919.1,833.8,697.5,778.5,920.6,896.8,8.9,37.0
2024-08-26 04:50,919.7,819.0,687.6,772.3,909.3,896.4,8.9,37.7
2024-08-26 05:00,918.4,830.2,679.8,767.3,918.0,890.0,8.9,37.5
2024-08-26 05:10,922.3,834.6,690.0,770.5,926.8,905.9,8.8,36.9
2024-08-26 05:20,920.6,840.4,685.4,767.6,925.3,894.9,8.9,37.3
2024-08-26 05:30,918.1,829.7,683.3,759.6,912.8,896.1,8.7,37.4
2024-08-26 05:40,926.7,831.5,668.2,767.7,931.0,899.3,8.8,36.2
