00,42.9,1029.5,841.7,989.9
00:10,42.9,1022.6,828.5,981.2
00:20,42.2,1005.2,825.2,979.1
00:30,41.7,1009.1,830.7,957.2
00:40,40.9,1000.6,825.4,946.9
00:50,41.1,976.6,822.3,947.2
01,41.4,979.1,817.8,931.4
01:10,41.0,974.9,812.5,918.1
01:20,41.1,976.4,806.8,910.4
01:30,40.4,959.2,798.0,917.8
01:40,40.4,974.0,799.8,903.2
01:50,40.7,950.9,802.4,883.5
02,39.8,930.3,795.8,891.9
02:10,39.6,938.0,792.6,877.1
02:20,39.1,938.0,789.4,876.5
02:30,38.6,940.8,780.2,863.3
02:40,38.7,922.3,778.7,863.3
02:50,38.8,933.5,773.0,853.5
03,38.1,929.4,786.3,852.4
03:10,38.4,910.8,778.9,857.2
03:20,37.7,912.4,786.9,837.8
03:30,37.7,909.5,775.0,851.7
03:40,38.3,910.8,769.2,844.6
03:50,37.5,903.2,767.7,847.6
04,37.5,905.7,773.9,831.9
04:10,37.6,899.9,766.5,838.1
04:20,37.3,892.0,775.0,843.4
04:30,37.4,904.3,771.3,837.0
04:40,37.0,896.8,778.5,833.8
04:50,37.7,896.4,772.3,819.0
05,37.5,890.0,767.3,830.2
05:10,36.9,905.9,770.5,834.6
05:20,37.3,894.9,767.6,840.4
05:30,37.4,896.1,759.6,829.7
05:40,36.2,899.3,767.7,831.5
05:50,35.7,889.4,766.9,831.1
06,36.5,898.3,763.4,837.2
06:10,37.0,893.1,762.6,846.3
06:20,35.2,879.3,769.5,865.1
06:30,36.3,872.4,761.1,866.2
06:40,36.6,901.9,771.1,880.3
06:50,36.5,914.7,778.4,892.1
07,36.5,928.8,783.0,899.5
07:10,37.3,944.6,792.9,926.1
07:20,37.5,958.0,799.9,956.8
07:30,37.9,970.8,811.5,974.6
07:40,37.4,986.2,826.2,1000.3
07:50,39.0,1000.4,852.8,1046.4
08,41.5,1027.3,895.2,1091.0
08:10,41.6,1075.2,928.7,1156.8
08:20,40.9,1094.2,945.2,1177.7
08:30,42.6,1126.5,962.7,1217.6
08:40,42.5,1132.8,984.4,1219.9
08:50,44.3,1120.9,980.2,1247.2
09,46.3,1139.4,1001.7,1261.8
09:10,45.2,1155.3,1011.4,1285.2
09:20,43.7,1161.8,1017.0,1284.5
09:30,46.7,1163.2,1027.9,1290.6
09:40,43.1,1195.0,1032.2,1306.9
09:50,43.9,1187.3,1029.3,1301.2
10,44.0,1190.0,1037.7,1322.6
10:10,44.3,1189.8,1031.5,1347.1
10:20,45.5,1197.8,1042.3,1362.4
10:30,44.6,1207.8,1059.3,1364.2
10:40,45.8,1208.1,1052.0,1386.9
10:50,44.9,1224.7,1060.0,1386.9
11,46.9,1229.2,1054.8,1408.4
11:10,30.5,714.2,900.9,1334.9
11:20,47.6,1252.0,1066.4,1414.4
11:30,48.5,1268.9,1064.0,1424.2
11:40,47.1,1233.4,1066.6,1424.3
