2024-07-09 00:00,913.8,1011.6,952.5,828.1,1022.9,1006.8,3.7,46.3
2024-07-09 00:10,926.7,1011.2,949.4,836.1,1024.1,1010.8,3.6,45.8
2024-07-09 00:20,926.4,997.5,930.0,827.3,1011.4,1001.8,3.7,44.9
2024-07-09 00:30,927.5,988.8,917.9,823.7,1013.4,1004.6,3.6,45.3
2024-07-09 00:40,924.7,990.4,911.2,823.9,1017.5,997.8,3.5,44.7
2024-07-09 00:50,920.9,965.3,886.6,810.7,1004.0,995.1,3.4,43.8
2024-07-09 01:00,918.9,955.3,881.2,818.1,995.7,984.9,3.4,40.9
2024-07-09 01:10,885.9,943.0,886.4,814.9,995.0,972.3,3.5,40.6
2024-07-09 01:20,876.7,952.7,892.2,802.0,1001.1,977.8,3.5,40.8
2024-07-09 01:30,877.1,932.7,874.2,800.5,997.3,978.8,3.4,40.0
2024-07-09 01:40,868.3,928.6,868.1,796.7,985.5,960.3,3.5,39.9
2024-07-09 01:50,885.4,928.9,855.1,799.4,994.4,970.6,3.5,39.5
2024-07-09 02:00,887.8,902.1,833.2,807.3,989.1,964.9,3.6,39.4
2024-07-09 02:10,884.9,924.1,821.7,788.1,996.3,954.4,3.4,39.8
2024-07-09 02:20,887.2,915.5,807.7,790.5,996.8,950.0,3.5,39.1
2024-07-09 02:30,887.4,899.2,781.9,787.2,997.6,946.3,3.5,37.7
2024-07-09 02:40,886.2,906.7,780.6,774.9,996.1,946.3,3.4,38.4
2024-07-09 02:50,887.1,889.0,759.8,769.3,984.9,939.0,3.4,37.9
2024-07-09 03:00,889.3,893.9,757.4,765.9,988.7,940.4,3.4,38.6
2024-07-09 03:10,890.1,887.6,754.4,764.6,975.9,933.5,3.6,38.4
2024-07-09 03:20,894.8,882.4,738.2,764.2,980.8,932.4,3.6,38.3
2024-07-09 03:30,893.8,884.7,732.9,759.8,984.4,931.7,3.4,38.4
2024-07-09 03:40,892.9,878.5,740.7,752.6,964.1,932.9,3.5,37.1
2024-07-09 03:50,893.3,883.8,737.7,752.1,965.1,925.6,3.5,38.3
2024-07-09 04:00,889.1,875.6,714.6,759.6,981.4,915.3,3.4,38.1
2024-07-09 04:10,886.9,873.4,714.7,766.7,984.1,911.7,3.4,37.3
2024-07-09 04:20,882.1,861.6,711.1,757.2,974.4,914.9,3.5,37.3
2024-07-09 04:30,882.4,869.4,714.3,761.5,967.2,899.8,3.5,36.9
2024-07-09 04:40,882.1,861.0,712.1,767.5,982.6,914.8,3.6,37.1
2024-07-09 04:50,877.5,856.2,708.6,766.0,978.8,909.1,3.7,37.3
2024-07-09 05:00,867.0,864.0,713.9,767.9,989.1,904.6,3.8,37.3
2024-07-09 05:10,862.9,852.8,709.8,757.0,976.0,905.3,3.5,37.1
2024-07-09 05:20,874.3,853.6,709.9,757.6,969.3,908.6,3.4,37.0
2024-07-09 05:30,883.4,860.7,711.3,754.2,954.9,901.9,3.6,36.5
2024-07-09 05:40,876.2,861.9,714.6,760.3,957.7,894.2,3.6,35.6
2024-07-09 05:50,862.4,859.3,714.0,750.2,955.4,890.3,3.7,35.7
2024-07-09 06:00,877.1,859.7,721.9,763.3,955.3,898.8,3.9,36.4
2024-07-09 06:10,865.5,880.6,728.5,748.4,969.8,903.3,4.0,35.5
2024-07-09 06:20,857.7,884.4,731.9,758.9,978.6,894.1,4.5,35.3
2024-07-09 06:30,854.8,897.0,737.2,757.1,993.5,901.6,5.1,34.9
2024-07-09 06:40,854.6,903.4,746.5,756.8,1016.5,927.3,6.0,36.0
2024-07-09 06:50,807.6,906.4,755.4,762.5,1052.7,917.1,6.8,36.5
2024-07-09 07:00,809.8,932.3,762.3,768.5,1080.3,922.5,7.3,36.5
2024-07-09 07:10,815.7,959.6,777.2,781.9,1119.6,942.9,8.2,36.3
2024-07-09 07:20,865.4,992.5,777.7,788.8,1116.9,949.7,8.8,37.9
2024-07-09 07:30,861.6,996.1,796.3,814.5,1149.7,969.5,9.5,37.0
2024-07-09 07:40,871.8,1031.5,813.7,821.1,1177.3,982.5,10.3,38.0
2024-07-09 07:50,891.7,1063.1,831.7,834.3,1195.3,993.4,10.4,38.2
2024-07-09 08:00,920.7,1105.5,903.8,887.7,1226.5,1028.4,11.8,41.2
2024-07-09 08:10,940.9,1153.7,984.3,933.3,1257.7,1065.5,12.3,42.7
2024-07-09 08:20,960.1,1184.0,1019.6,945.9,1269.4,1089.3,12.6,42.5
2024-07-09 08:30,987.3,1221.6,1070.0,989.5,1305.6,1121.5,13.4,43.8
2024-07-09 08:40,986.6,1238.3,1071.5,988.7,1317.0,1118.2,14.1,43.9
2024-07-09 08:50,991.1,1254.3,1077.7,994.4,1346.9,1136.1,13.7,44.6
2024-07-09 09:00,997.4,1266.5,1102.7,1006.3,1347.6,1142.4,14.2,46.7
2024-07-09 09:10,1028.4,1291.4,1101.5,1000.0,1349.1,1156.8,14.8,45.7
2024-07-09 09:20,1041.8,1294.8,1092.5,1006.9,1373.8,1176.3,15.7,45.7
2024-07-09 09:30,1039.4,1307.1,1094.6,1011.8,1391.0,1176.0,16.2,46.2
2024-07-09 09:40,1053.7,1312.7,1093.6,1024.0,1411.3,1191.8,16.6,46.8
2024-07-09 09:50,1043.1,1328.9,1098.5,1014.8,1426.3,1194.4,17.1,47.0
2024-07-09 10:00,1051.7,1342.6,1098.6,1018.5,1439.9,1199.0,17.5,47.6
2024-07-09 10:10,1062.8,1341.6,1103.7,1032.0,1460.0,1224.2,17.9,46.6
2024-07-09 10:20,1076.2,1361.8,1113.8,1033.3,1466.8,1232.0,17.4,46.9
2024-07-09 10:30,1078.1,1359.9,1128.1,1040.8,1481.9,1258.0,18.0,47.3
2024-07-09 10:40,1076.1,1382.0,1118.7,1039.6,1490.2,1232.6,18.5,49.3
2024-07-09 10:50,1272.7,1675.0,1219.2,1109.8,1236.7,905.4,4.1,42.5
2024-07-09 11:00,1085.7,1396.3,1126.3,1048.1,1513.4,1250.9,18.4,48.5
2024-07-09 11:10,1086.0,1406.3,1144.8,1065.9,1525.8,1253.6,19.2,50.1
2024-07-09 11:20,1096.0,1429.3,1143.4,1054.0,1522.6,1247.0,19.5,51.3
2024-07-09 11:30,1097.3,1423.6,1148.8,1063.7,1527.0,1253.9,19.6,51.5
2024-07-09 11:40,1098.3,1436.6,1150.9,1057.0,1525.4,1248.0,19.8,52.7
2024-07-09 11:50,1103.6,1440.5,1144.0,1054.4,1534.8,1255.1,19.3,51.8
2024-07-09 12:00,1107.7,1430.7,1096.0,1037.2,1537.9,1242.3,19.5,50.9
2024-07-09 12:10,1081.4,1400.1,1037.6,995.3,1527.6,1220.0,19.8,51.0
2024-07-09 12:20,1077.8,1416.8,1041.3,993.8,1545.9,1222.0,16.6,48.9
2024-07-09 12:30,1069.8,1412.7,1054.0,991.5,1533.6,1219.7,15.9,49.3
2024-07-09 12:40,1066.5,1414.6,1061.4,995.4,1531.8,1217.0,15.8,48.6
2024-07-09 12:50,1073.7,1421.0,1078.5,1011.5,1555.4,1242.0,20.1,53.3
2024-07-09 13:00,1075.5,1421.8,1087.8,1018.6,1566.4,1255.8,16.7,50.2
2024-07-09 13:10,1126.2,1450.1,1114.3,1065.4,1604.7,1294.3,16.7,52.1
2024-07-09 13:20,1129.1,1461.2,1120.5,1070.8,1616.8,1299.5,19.8,54.7
2024-07-09 13:30,1128.9,1463.8,1149.2,1060.2,1586.1,1303.7,18.1,54.7
2024-07-09 13:40,1129.8,1477.6,1157.5,1072.9,1598.1,1298.4,15.0,51.5
2024-07-09 13:50,1130.2,1465.0,1163.9,1072.1,1595.5,1316.1,14.7,51.1
2024-07-09 14:00,1129.1,1470.1,1174.4,1074.3,1585.0,1305.7,17.7,56.1
2024-07-09 14:10,1128.4,1474.1,1171.2,1070.4,1575.6,1291.1,16.7,56.4
2024-07-09 14:20,1127.8,1468.3,1172.2,1074.3,1577.4,1292.8,15.7,57.7
2024-07-09 14:30,1111.7,1471.1,1200.2,1082.5,1564.3,1279.1,13.0,56.3
2024-07-09 14:40,1113.5,1452.5,1206.1,1088.5,1556.5,1295.6,12.1,51.6
2024-07-09 14:50,1116.5,1450.1,1205.0,1092.5,1574.7,1311.5,12.1,54.1
2024-07-09 15:00,1110.7,1445.7,1229.8,1088.3,1546.5,1309.5,11.2,54.8
