datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-08-22 00:00,1064.5,1060.3,967.0,847.4,917.4,1008.8,8.8,41.3
2024-08-22 00:10,1031.2,1061.0,970.2,831.7,929.5,1004.2,8.8,42.8
2024-08-22 00:20,1025.1,1056.7,955.9,831.8,941.2,999.1,8.6,43.0
2024-08-22 00:30,1026.2,1043.2,932.4,824.9,936.8,994.0,8.7,42.0
2024-08-22 00:40,1027.3,1037.4,917.4,809.8,926.7,990.7,8.5,42.0
2024-08-22 00:50,1022.8,1033.8,904.8,796.1,911.7,975.9,8.6,42.1
2024-08-22 01:00,1023.5,1011.0,881.4,802.8,923.4,983.2,8.7,40.1
2024-08-22 01:10,1032.3,1017.8,858.2,780.9,931.8,991.7,8.7,40.6
2024-08-22 01:20,1029.8,998.6,863.0,796.8,937.6,1003.5,8.7,40.2
2024-08-22 01:30,1031.4,1003.0,840.9,791.8,926.6,972.6,8.7,40.1
2024-08-22 01:40,1027.9,984.0,818.6,782.8,919.4,967.2,8.9,40.7
2024-08-22 01:50,1029.7,993.1,812.1,774.8,920.7,963.0,8.7,40.2
2024-08-22 02:00,1027.1,980.2,804.0,771.4,919.4,968.0,8.7,39.6
2024-08-22 02:10,1024.6,981.9,794.6,768.6,915.3,953.0,8.6,39.5
2024-08-22 02:20,1025.0,978.0,792.3,776.8,917.5,948.6,8.7,40.0
2024-08-22 02:30,1018.7,956.3,783.6,772.4,898.8,940.7,8.8,40.5
2024-08-22 02:40,1016.5,951.1,777.8,766.0,899.5,945.2,8.7,40.1
2024-08-22 02:50,1010.7,960.6,762.3,752.8,893.6,922.2,8.7,39.7
2024-08-22 03:00,1011.7,951.6,764.6,766.6,899.6,926.3,6.9,38.3
2024-08-22 03:10,1004.8,939.5,734.4,752.3,910.4,925.5,6.6,38.8
2024-08-22 03:20,1011.9,942.2,729.1,754.8,918.7,931.3,6.7,38.1
2024-08-22 03:30,1020.3,932.0,731.4,756.2,896.4,928.4,6.7,38.1
2024-08-22 03:40,1017.9,941.5,718.9,754.5,906.4,915.5,6.5,38.1
2024-08-22 03:50,1016.1,941.4,711.2,740.7,890.4,903.8,6.3,38.2
2024-08-22 04:00,1020.3,933.9,710.8,746.5,887.3,906.9,6.4,37.5
2024-08-22 04:10,1014.9,935.1,711.6,742.2,886.4,902.7,6.0,38.9
2024-08-22 04:20,1015.9,928.4,707.0,746.4,883.4,898.7,6.1,38.8
2024-08-22 04:30,1015.9,926.1,702.5,743.5,879.0,894.9,6.2,39.1
2024-08-22 04:40,1005.8,927.0,695.4,727.1,874.0,887.8,6.1,39.5
2024-08-22 04:50,1016.4,932.0,704.8,734.6,879.1,901.2,6.0,38.5
2024-08-22 05:00,984.6,922.0,711.3,730.8,895.6,906.6,5.7,37.8
2024-08-22 05:10,986.8,921.6,709.6,726.8,889.9,905.5,5.6,38.0
2024-08-22 05:20,996.0,924.2,706.7,728.6,886.6,904.0,5.4,37.9
2024-08-22 05:30,1006.2,918.6,705.7,740.8,883.3,903.5,5.7,38.0
