datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-07-30 00:00,924.7,1087.4,947.2,861.1,1083.8,967.8,3.5,43.0
2024-07-30 00:10,924.8,1073.8,953.1,841.7,1069.5,993.6,3.6,41.9
2024-07-30 00:20,935.5,1062.6,945.1,843.4,1067.6,1004.5,3.8,41.4
2024-07-30 00:30,937.8,1043.7,941.1,843.2,1051.8,1006.8,3.8,40.8
2024-07-30 00:40,939.4,1035.0,918.6,842.0,1042.0,986.3,4.0,40.9
2024-07-30 00:50,953.4,1025.9,878.2,835.8,1051.3,984.9,4.0,40.4
2024-07-30 01:00,963.7,1011.5,847.7,834.4,1054.8,984.0,3.9,40.2
2024-07-30 01:10,946.0,1007.4,824.4,828.7,1089.6,988.6,3.6,38.9
2024-07-30 01:20,939.9,1002.1,818.2,818.9,1092.7,994.4,3.6,39.2
2024-07-30 01:30,921.9,996.9,816.1,813.0,1061.4,954.2,3.7,39.0
2024-07-30 01:40,931.3,993.5,811.8,810.4,1061.2,965.4,3.7,38.6
2024-07-30 01:50,931.0,984.7,815.9,800.9,1035.0,961.3,3.7,38.7
2024-07-30 02:00,910.7,967.0,824.8,808.9,1038.3,963.2,3.9,38.4
2024-07-30 02:10,878.5,964.1,827.2,808.5,1037.6,936.3,3.9,38.3
2024-07-30 02:20,894.0,960.0,801.6,793.5,1040.0,948.1,3.9,37.9
2024-07-30 02:30,908.7,947.0,800.6,812.0,1026.1,942.8,3.8,37.5
2024-07-30 02:40,888.9,944.2,799.4,791.9,1030.0,948.3,3.7,37.6
2024-07-30 02:50,893.9,939.3,793.5,804.1,1021.7,931.8,3.7,37.5
2024-07-30 03:00,874.7,935.7,792.8,787.7,1021.6,931.0,3.8,38.6
2024-07-30 03:10,909.7,936.9,768.7,790.4,1021.1,938.0,3.8,38.0
2024-07-30 03:20,897.8,925.0,767.6,789.5,1001.9,918.4,3.8,38.2
2024-07-30 03:30,896.9,917.2,766.7,785.0,1003.2,931.0,3.9,37.6
2024-07-30 03:40,883.3,915.4,759.0,786.7,1006.7,912.7,4.0,38.2
2024-07-30 03:50,883.5,909.6,754.8,776.5,992.0,909.7,4.1,38.6
2024-07-30 04:00,896.0,910.4,750.3,783.2,995.7,914.1,4.0,38.3
2024-07-30 04:10,906.0,912.2,721.2,780.2,1002.2,903.0,3.8,37.9
2024-07-30 04:20,903.9,914.6,724.8,773.1,1002.4,909.4,4.0,38.0
2024-07-30 04:30,899.9,903.8,720.8,777.9,996.9,901.5,4.0,38.4
2024-07-30 04:40,906.2,900.7,724.8,788.5,1000.8,908.7,4.0,38.0
2024-07-30 04:50,911.1,906.5,664.8,730.9,1001.1,905.5,4.0,38.1
2024-07-30 05:00,894.6,899.5,668.5,723.1,997.9,904.7,4.0,37.8
2024-07-30 05:10,899.8,888.9,674.3,737.6,993.1,906.3,4.1,38.6
2024-07-30 05:20,882.7,885.0,673.3,721.3,989.7,904.9,4.1,38.5
2024-07-30 05:30,899.5,892.1,671.5,732.9,985.5,898.1,4.0,37.4
2024-07-30 05:40,892.5,890.7,675.6,731.7,984.4,896.7,4.1,37.4
2024-07-30 05:50,892.7,887.4,676.4,744.1,992.3,897.6,4.3,36.5
2024-07-30 06:00,896.8,893.8,674.9,750.8,993.8,888.2,4.7,37.4
2024-07-30 06:10,893.8,902.2,716.7,773.8,995.1,896.9,4.9,37.6
2024-07-30 06:20,908.0,910.9,722.2,792.7,1002.6,897.9,5.3,36.8
2024-07-30 06:30,870.7,916.8,752.6,789.6,1007.5,893.2,5.7,37.0
2024-07-30 06:40,880.1,927.9,751.1,801.2,1022.4,893.1,6.4,37.9
2024-07-30 06:50,885.2,943.4,755.8,803.9,1045.3,908.4,6.6,37.1
2024-07-30 07:00,876.8,957.1,759.6,796.1,1059.2,912.5,8.0,38.0
2024-07-30 07:10,895.3,979.7,768.4,809.7,1077.1,921.6,8.0,37.8
2024-07-30 07:20,912.8,1014.4,784.3,821.6,1098.7,929.8,9.7,39.6
2024-07-30 07:30,905.9,1025.2,796.1,825.6,1128.7,951.6,10.3,38.7
2024-07-30 07:40,924.5,1054.6,810.9,838.8,1157.4,971.4,10.9,38.9
2024-07-30 07:50,953.1,1093.0,828.6,855.0,1179.0,984.9,10.7,38.5
2024-07-30 08:00,977.2,1132.6,854.9,890.5,1236.5,1016.4,11.7,40.7
2024-07-30 08:10,995.8,1180.0,938.9,940.1,1280.6,1066.1,13.5,42.7
2024-07-30 08:20,996.4,1212.3,995.1,956.9,1308.0,1101.6,14.1,42.8
2024-07-30 08:30,1010.8,1242.4,1004.3,967.6,1328.3,1104.8,14.8,43.5
2024-07-30 08:40,1027.3,1262.3,1014.7,988.0,1360.5,1123.2,14.4,43.4
2024-07-30 08:50,1024.2,1275.9,1018.8,989.4,1380.0,1129.1,15.3,43.9
2024-07-30 09:00,1057.7,1284.6,1022.1,1014.3,1383.9,1136.7,15.9,43.9
2024-07-30 09:10,1062.1,1305.4,1024.9,1012.0,1399.6,1142.4,17.1,43.9
2024-07-30 09:20,1060.0,1312.2,1019.2,1008.8,1417.3,1146.3,17.5,46.7
2024-07-30 09:30,1061.7,1322.4,1027.7,1015.5,1434.0,1156.6,17.2,46.0
2024-07-30 09:40,1054.7,1323.4,1027.2,1016.9,1446.9,1161.8,18.2,45.0
2024-07-30 09:50,1074.2,1340.0,1048.0,1035.1,1468.0,1188.1,18.2,45.1
2024-07-30 10:00,1074.3,1342.6,1046.8,1034.5,1472.5,1189.7,18.7,45.5
