00,47.4,1065.2,909.4,1106.7
00:10,47.6,1062.2,920.8,1094.3
00:20,47.3,1045.2,906.7,1077.2
00:30,46.4,1042.4,890.4,1075.8
00:40,46.4,1046.1,900.8,1073.8
00:50,45.3,1030.5,890.6,1051.6
01,45.7,1028.2,895.9,1040.5
01:10,44.9,1016.0,878.8,1046.0
01:20,44.9,1020.0,880.5,1031.7
01:30,44.6,1022.8,878.1,1014.2
01:40,43.8,1008.9,872.3,1014.8
01:50,43.7,1011.2,880.8,991.3
02,43.0,1011.2,877.5,990.0
02:10,42.8,994.5,864.1,990.8
02:20,42.3,982.8,860.1,981.0
02:30,42.5,984.7,866.7,968.9
02:40,42.2,984.7,851.3,956.9
02:50,42.0,978.0,843.8,961.5
03,41.7,977.6,842.1,956.2
03:10,41.2,970.1,843.9,949.6
03:20,41.4,967.5,837.0,946.6
03:30,41.9,951.8,832.2,934.3
03:40,40.8,956.5,845.2,932.9
03:50,40.4,974.6,836.2,925.7
04,40.6,954.3,835.6,920.2
04:10,41.0,949.1,820.9,930.5
04:20,40.8,938.0,813.5,922.4
04:30,40.4,939.8,835.2,915.6
04:40,41.1,939.0,814.1,911.4
04:50,40.9,955.8,812.0,916.4
05,40.9,942.4,812.6,917.7
05:10,40.3,936.0,812.8,906.1
05:20,41.0,943.1,807.9,902.4
05:30,38.9,929.2,807.4,894.1
05:40,38.9,930.1,809.2,892.7
05:50,38.7,926.9,799.1,899.6
06,38.5,921.1,800.4,888.7
06:10,38.7,920.6,803.9,890.7
06:20,39.1,921.8,793.9,900.6
06:30,38.7,896.3,808.6,897.3
06:40,39.3,918.0,802.1,903.0
06:50,38.7,906.8,787.7,901.9
07,37.6,927.1,800.5,899.7
07:10,39.9,907.2,801.8,920.2
07:20,40.0,923.2,792.8,921.9
07:30,39.2,958.5,790.4,927.6
07:40,40.3,947.5,792.7,928.6
07:50,39.7,947.6,799.7,932.8
08,42.7,974.7,800.2,948.7
08:10,42.7,964.8,811.9,975.8
08:20,43.6,970.1,810.3,990.1
08:30,42.6,984.4,811.1,1001.7
08:40,42.9,995.7,825.1,1007.3
08:50,43.1,1014.4,818.7,1015.4
09,46.0,1010.3,830.4,1032.9
09:10,45.5,1017.7,824.6,1036.9
09:20,45.2,1019.0,822.8,1052.0
09:30,49.2,1022.1,837.8,1047.1
09:40,47.9,1041.0,857.2,1061.0
09:50,47.9,1044.1,846.4,1068.4
10,51.2,1073.8,838.6,1104.9
10:10,47.5,1067.1,862.0,1110.2
10:20,49.5,1051.8,868.0,1128.9
10:30,48.3,1066.3,870.6,1141.5
10:40,46.9,1086.8,872.2,1147.3
10:50,48.6,1071.4,873.6,1162.8
11,48.7,1077.2,879.6,1186.3
11:10,49.7,1099.3,879.2,1190.5
11:20,49.2,1103.6,886.5,1182.2
11:30,49.4,1102.5,883.2,1202.8
11:40,52.5,1123.6,896.1,1200.1
11:50,53.5,1120.0,888.9,1207.3
12,54.5,1119.7,881.3,1208.8
12:10,53.4,1102.8,889.6,1228.8
12:20,52.7,1084.2,888.4,1241.0
12:30,54.1,1106.8,892.9,1246.0
12:40,51.3,1117.2,901.0,1253.3
12:50,53.0,1120.6,884.8,1248.5
13,54.2,1144.5,894.4,1253.6
13:10,54.5,1158.2,896.6,1245.6
13:20,53.5,1153.6,896.0,1243.9
13:30,54.4,1158.2,899.7,1252.6
13:40,54.3,1168.4,911.3,1239.7
13:50,53.0,1159.0,901.1,1253.4
14,49.2,1155.5,897.4,1252.8
14:10,53.0,1145.3,909.8,1265.9
