time	real_cap	load	util_rate	fore_cap	fore_peak	fore_resv	fore_rate	fore_indi	fore_hour	yday_cap	yday_peak	yday_resv	yday_rate	yday_indi	real_peak
00:00	3771.4	3128.7	82	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 00:00
00:10	3769.8	3124.8	82	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 00:10
00:20	3769.4	3076.4	81	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 00:20
00:30	3769.3	3054.9	81	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 00:30
00:40	3769.4	3067.0	81	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 00:40
00:50	3769.9	3018.0	80	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 00:50
01:00	3770.8	3010.2	79	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 01:00
01:10	3771.3	2985.7	79	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 01:10
01:20	3773.3	2977.1	78	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 01:20
01:30	3775.8	2959.7	78	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 01:30
01:40	3778.6	2939.8	77	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 01:40
01:50	3781.3	2926.9	77	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 01:50
02:00	3781.8	2921.7	77	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 02:00
02:10	3782.7	2892.1	76	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 02:10
02:20	3783.3	2866.1	75	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 02:20
02:30	3781.0	2862.7	75	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 02:30
02:40	3778.2	2835.1	75	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 02:40
02:50	3777.2	2825.3	74	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 02:50
03:00	3780.0	2817.5	74	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 03:00
03:10	3782.4	2804.7	74	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 03:10
03:20	3781.0	2792.6	73	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 03:20
03:30	3779.7	2760.1	73	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 03:30
03:40	3776.0	2775.4	73	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 03:40
03:50	3773.2	2776.9	73	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 03:50
04:00	3774.3	2750.8	72	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 04:00
04:10	3774.5	2741.4	72	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 04:10
04:20	3773.1	2714.8	71	3760.0	3380.0	380.0	11.24	G	18:00-21:00	4735.3	3984.7	750.7	18.84	G	2024.08.04 04:20
04:30	3760.7	2731.0	72	3760.1	3380.0	380.1	11.25	G	18:00-21:00	4525.5	3606.6	919.0	25.48	G	2024.08.04 04:26
04:40	3761.3	2705.6	71	3760.1	3380.0	380.1	11.25	G	18:00-21:00	4525.5	3606.6	919.0	25.48	G	2024.08.04 04:26
04:50	3761.8	2725.1	72	3760.1	3380.0	380.1	11.25	G	18:00-21:00	4525.5	3606.6	919.0	25.48	G	2024.08.04 04:26
