time	real_cap	load	util_rate	fore_cap	fore_peak	fore_resv	fore_rate	fore_indi	fore_hour	yday_cap	yday_peak	yday_resv	yday_rate	yday_indi	real_peak
00:00	4553.3	3024.3	66	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 00:00
00:10	4554.0	3011.6	66	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 00:10
00:20	4554.8	3000.9	65	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 00:20
00:30	4554.5	2978.7	65	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 00:30
00:40	4553.7	2951.8	64	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 00:40
00:50	4556.2	2949.9	64	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 00:50
01:00	4557.7	2926.1	64	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 01:00
01:10	4558.8	2894.4	63	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 01:10
01:20	4561.5	2893.0	63	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 01:20
01:30	4562.8	2858.8	62	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 01:30
01:40	4566.2	2851.0	62	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 01:40
01:50	4566.7	2838.5	62	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 01:50
02:00	4568.4	2819.4	61	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 02:00
02:10	4570.3	2804.5	61	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 02:10
02:20	4572.2	2788.3	60	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 02:20
02:30	4572.0	2778.8	60	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 02:30
02:40	4574.6	2757.1	60	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 02:40
02:50	4576.1	2761.9	60	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 02:50
03:00	4574.9	2741.4	59	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 03:00
03:10	4570.1	2751.1	60	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 03:10
03:20	4567.3	2744.5	60	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 03:20
03:30	4563.9	2729.3	59	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 03:30
03:40	4561.9	2717.7	59	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 03:40
03:50	4561.6	2701.3	59	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 03:50
04:00	4563.2	2709.5	59	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 04:00
04:10	4564.8	2691.9	58	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 04:10
04:20	4564.5	2698.7	59	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 04:20
04:30	4562.8	2682.4	58	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 04:30
04:40	4561.4	2680.3	58	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 04:40
04:50	4561.3	2670.8	58	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 04:50
05:00	4560.7	2669.1	58	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 05:00
05:10	4561.0	2690.1	58	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 05:10
05:20	4562.5	2676.0	58	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 05:20
05:30	4563.4	2677.3	58	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 05:30
05:40	4564.0	2645.5	57	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 05:40
05:50	4563.8	2661.7	58	4536.0	3860.0	676.0	17.51	G	13:00-16:00	3694.9	3252.4	442.5	13.60	G	2024.08.27 05:50
06:00	3852.4	2667.5	69	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
06:10	3867.6	2696.5	69	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
06:20	3872.4	2692.7	69	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
06:30	3893.9	2693.7	69	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
06:40	3934.0	2720.3	69	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
06:50	3962.8	2751.3	69	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
07:00	3994.3	2749.2	68	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
07:10	4029.8	2808.1	69	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
07:20	4054.2	2845.1	70	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
07:30	4099.2	2898.0	70	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
07:40	4118.5	2940.8	71	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
07:50	4159.9	3028.2	72	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
08:00	4222.2	3124.1	73	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
08:10	4266.7	3277.3	76	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
08:20	4308.7	3344.6	77	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
08:30	4352.6	3401.7	78	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
08:40	4386.9	3459.1	78	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
08:50	4401.5	3485.8	79	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
09:00	4438.7	3527.8	79	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
09:10	4477.1	3551.3	79	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
09:20	4500.3	3569.6	79	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
09:30	4530.3	3577.0	78	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
09:40	4552.5	3607.2	79	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
09:50	4581.5	3627.6	79	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
10:00	4601.2	3659.8	79	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
10:10	4626.3	3676.0	79	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
10:20	4644.9	3716.6	80	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
10:30	4657.4	3734.9	80	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
10:40	4673.3	3753.3	80	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
10:50	4697.8	3776.0	80	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
11:00	4706.3	3817.3	81	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
11:10	4710.0	3820.7	81	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
11:20	4698.8	3829.7	81	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
11:30	4722.9	3848.2	81	4619.3	3900.0	719.3	18.44	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.27 05:52
