time	real_cap	load	util_rate	fore_cap	fore_peak	fore_resv	fore_rate	fore_indi	fore_hour	yday_cap	yday_peak	yday_resv	yday_rate	yday_indi	real_peak
00:00	4608.8	3073.0	66	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 00:00
00:10	4608.1	3069.7	66	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 00:10
00:20	4607.7	3049.8	66	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 00:20
00:30	4608.1	3038.6	65	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 00:30
00:40	4609.4	2998.8	65	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 00:40
00:50	4608.2	2978.2	64	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 00:50
01:00	4607.3	2946.9	63	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 01:00
01:10	4608.4	2938.8	63	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 01:10
01:20	4606.6	2920.4	63	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 01:20
01:30	4607.1	2895.5	62	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 01:30
01:40	4607.8	2875.8	62	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 01:40
01:50	4607.8	2882.9	62	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 01:50
02:00	4609.3	2852.5	61	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 02:00
02:10	4610.0	2847.7	61	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 02:10
02:20	4608.5	2840.4	61	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 02:20
02:30	4609.8	2797.0	60	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 02:30
02:40	4609.2	2785.5	60	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 02:40
02:50	4608.8	2790.8	60	4579.0	3900.0	679.0	17.41	G	13:00-16:00	4821.0	3902.9	918.1	23.52	G	2024.08.23 02:50
