time	real_cap	load	util_rate	fore_cap	fore_peak	fore_resv	fore_rate	fore_indi	fore_hour	yday_cap	yday_peak	yday_resv	yday_rate	yday_indi	real_peak
00:00	4705.5	3136.8	66	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 00:00
00:10	4707.1	3117.5	66	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 00:10
00:20	4707.8	3092.3	65	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 00:20
00:30	4707.3	3085.7	65	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 00:30
00:40	4705.4	3065.8	65	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 00:40
00:50	4709.7	3022.1	64	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 00:50
01:00	4715.9	3021.6	64	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 01:00
01:10	4720.8	3016.2	63	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 01:10
01:20	4721.1	2977.7	63	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 01:20
01:30	4726.3	2956.4	62	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 01:30
01:40	4729.7	2942.5	62	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 01:40
01:50	4729.2	2915.3	61	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 01:50
02:00	4728.2	2888.7	61	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 02:00
02:10	4726.0	2908.4	61	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 02:10
02:20	4719.2	2870.8	60	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 02:20
02:30	4715.8	2861.4	60	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 02:30
02:40	4714.9	2848.2	60	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 02:40
02:50	4717.2	2828.3	59	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 02:50
03:00	4715.6	2835.0	60	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 03:00
03:10	4714.6	2804.0	59	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 03:10
03:20	4714.0	2794.7	59	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 03:20
03:30	4716.7	2780.6	58	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 03:30
03:40	4719.6	2780.7	58	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 03:40
03:50	4718.4	2771.4	58	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4575.2	3866.3	708.9	18.34	G	2024.08.28 03:50
04:00	3912.9	2766.4	70	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
04:10	3913.9	2763.9	70	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
04:20	3918.0	2726.8	69	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
04:30	3924.1	2734.6	69	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
04:40	3921.2	2739.2	69	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
04:50	3920.2	2743.8	69	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
05:00	3918.7	2728.6	69	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
05:10	3917.4	2740.7	69	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
05:20	3919.2	2713.4	69	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
05:30	3921.6	2707.3	69	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
05:40	3925.4	2716.6	69	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
05:50	3931.8	2712.9	68	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
06:00	3941.6	2703.8	68	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
06:10	3959.8	2723.9	68	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
06:20	3977.5	2739.4	68	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
06:30	3999.4	2724.2	68	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
06:40	4021.4	2767.7	68	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
06:50	4047.3	2781.3	68	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
07:00	4074.3	2787.6	68	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
07:10	4104.5	2830.9	68	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
07:20	4148.0	2897.1	69	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
07:30	4187.6	2940.0	70	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
07:40	4230.6	3001.5	70	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
07:50	4269.6	3053.2	71	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
08:00	4299.9	3173.6	73	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
08:10	4339.5	3309.6	76	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
08:20	4380.0	3383.4	77	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
08:30	4413.6	3452.3	78	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
08:40	4441.3	3505.1	78	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
08:50	4446.2	3517.2	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
09:00	4481.9	3569.2	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
09:10	4502.7	3582.8	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
09:20	4526.2	3603.3	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
09:30	4545.0	3620.0	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
09:40	4575.1	3645.4	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
09:50	4585.0	3659.2	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
10:00	4612.6	3686.7	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
10:10	4643.0	3702.5	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
10:20	4663.5	3735.4	80	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
10:30	4686.5	3759.4	80	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
10:40	4704.0	3782.1	80	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
10:50	4723.8	3809.9	80	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
11:00	4733.6	3831.9	80	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
11:10	4761.3	3860.1	81	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
11:20	4761.6	3873.5	81	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
11:30	4767.2	3873.9	81	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
11:40	4773.5	3894.7	81	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
11:50	4775.0	3871.5	81	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
12:00	4776.9	3844.8	80	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
12:10	4770.6	3777.3	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
12:20	4771.0	3777.8	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
12:30	4771.7	3771.7	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
12:40	4768.8	3790.9	79	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
12:50	4761.7	3818.6	80	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
13:00	4754.5	3858.9	81	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
13:10	4744.3	3938.9	83	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
13:20	4736.2	3955.5	83	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
13:30	4722.9	3962.6	83	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
13:40	4708.8	3993.4	84	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
13:50	4696.5	3993.4	85	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
14:00	4678.7	3983.8	85	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
14:10	4663.1	3996.0	85	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
14:20	4632.9	3985.7	86	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
14:30	4609.5	3968.4	86	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
14:40	4594.7	3960.7	86	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
14:50	4571.8	3946.5	86	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
15:00	4551.0	3956.9	86	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
15:10	4522.8	3936.7	87	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
15:20	4488.8	3915.2	87	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
15:30	4461.3	3921.4	87	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
15:40	4432.3	3902.9	88	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
15:50	4393.0	3895.8	88	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
16:00	4362.2	3880.6	88	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
16:10	4333.2	3866.0	89	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
16:20	4294.0	3849.1	89	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
16:30	4260.3	3842.4	90	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
16:40	4225.0	3823.0	90	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
16:50	4186.3	3800.2	90	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
17:00	4143.5	3736.6	90	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
17:10	4105.8	3681.5	89	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
17:20	4062.3	3655.9	89	4661.0	3980.0	681.0	17.11	G	13:00-16:00	4731.5	3969.7	761.8	19.19	G	2024.08.28 03:57
