datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-08-11 00:00,1021.1,1049.8,882.6,849.9,995.4,966.7,11.7,44.3
2024-08-11 00:10,1009.6,1041.3,881.9,830.8,978.7,965.8,11.7,43.9
2024-08-11 00:20,1014.4,1035.4,884.7,836.8,970.0,964.5,11.2,43.5
2024-08-11 00:20,1014.4,1035.4,884.7,836.8,970.0,964.5,11.2,43.5
2024-08-11 00:30,1011.4,1022.2,870.0,837.5,967.0,956.7,10.8,42.7
2024-08-11 00:40,1001.3,1017.5,859.6,813.6,949.9,948.2,11.0,42.5
2024-08-11 00:50,1011.6,1004.1,851.7,827.7,929.9,930.1,11.1,42.4
2024-08-11 01:10,973.7,980.8,874.9,823.4,929.5,943.8,10.9,40.9
2024-08-11 01:20,972.4,962.9,865.4,830.8,937.1,951.5,11.0,40.7
2024-08-11 01:20,972.4,962.9,865.4,830.8,937.1,951.5,11.0,40.7
2024-08-11 01:30,966.3,955.6,855.8,823.4,914.2,928.2,11.1,40.2
2024-08-11 01:40,962.0,954.6,842.5,808.2,915.8,927.5,11.1,41.0
2024-08-11 02:00,954.7,945.9,836.1,810.4,904.0,909.6,11.1,40.1
2024-08-11 02:10,929.5,923.7,835.7,804.4,904.5,912.6,11.1,40.0
2024-08-11 02:20,943.5,932.1,830.2,804.8,896.2,904.5,11.0,39.4
2024-08-11 02:30,942.9,915.6,804.2,792.9,897.1,907.2,10.9,39.5
2024-08-11 02:40,952.7,920.9,796.3,789.2,890.2,900.8,10.9,39.2
2024-08-11 02:40,952.7,920.9,796.3,789.2,890.2,900.8,10.9,39.2
2024-08-11 02:50,958.1,917.1,782.6,789.4,893.7,899.5,11.0,39.4
2024-08-11 03:10,954.3,889.8,748.0,791.5,902.1,894.5,10.8,39.3
2024-08-11 03:20,952.2,884.0,747.5,791.6,908.2,903.9,10.9,39.4
2024-08-11 03:30,945.3,895.6,730.1,764.8,901.8,888.9,10.8,38.8
2024-08-11 03:30,945.3,895.6,730.1,764.8,901.8,888.9,10.8,38.8
2024-08-11 03:50,952.3,877.0,710.9,773.1,915.0,900.1,11.0,38.9
2024-08-11 04:00,938.0,869.1,708.6,762.3,908.0,895.4,11.0,38.8
2024-08-11 04:10,936.9,873.3,703.5,767.3,906.7,879.1,11.0,38.2
2024-08-11 04:20,942.8,869.7,705.0,780.5,921.0,891.0,10.8,38.3
2024-08-11 04:30,939.9,865.1,700.5,766.6,907.2,888.5,10.7,38.0
2024-08-11 04:30,939.9,865.1,700.5,766.6,907.2,888.5,10.7,38.0
2024-08-11 04:40,940.5,846.9,700.0,781.3,907.6,892.2,10.7,38.5
2024-08-11 05:00,932.3,847.8,699.1,772.8,900.2,883.8,11.1,38.4
2024-08-11 05:10,940.0,853.1,691.6,767.5,897.3,880.1,11.2,39.3
2024-08-11 05:20,935.8,844.0,689.4,761.9,892.8,884.8,11.3,38.5
2024-08-11 05:30,927.3,827.7,686.9,767.6,889.2,881.1,11.2,38.2
2024-08-11 05:40,905.1,834.9,690.7,745.4,892.2,881.0,11.3,38.0
2024-08-11 05:40,905.1,834.9,690.7,745.4,892.2,881.0,11.3,38.0
2024-08-11 06:00,929.6,836.6,697.5,772.5,901.3,893.2,12.0,38.1
2024-08-11 06:10,923.5,843.9,698.7,771.6,901.1,882.6,11.9,36.9
2024-08-11 06:20,924.1,834.0,691.7,764.2,890.3,878.8,7.9,37.0
2024-08-11 06:20,924.1,834.0,691.7,764.2,890.3,878.8,7.9,37.0
2024-08-11 06:30,922.7,849.5,695.4,753.9,885.1,871.5,8.4,36.7
2024-08-11 06:40,945.0,867.9,700.4,753.6,884.4,879.2,8.7,37.7
2024-08-11 07:00,930.6,852.7,683.2,762.7,899.2,870.4,11.6,38.7
2024-08-11 07:00,930.6,852.7,683.2,762.7,899.2,870.4,11.6,38.7
2024-08-11 07:20,936.4,881.3,689.2,755.5,907.5,870.6,12.8,38.6
2024-08-11 07:30,930.2,885.6,692.2,746.7,913.5,877.6,12.7,38.7
2024-08-11 07:30,930.2,885.6,692.2,746.7,913.5,877.6,12.7,38.7
2024-08-11 07:50,950.1,903.8,710.9,773.5,931.2,889.0,14.0,39.9
2024-08-11 08:00,938.1,910.1,719.8,748.7,931.5,902.9,13.3,40.9
2024-08-11 08:10,962.1,935.7,732.7,772.5,937.0,898.7,13.7,38.6
2024-08-11 08:20,973.5,953.0,742.2,780.7,936.2,893.8,15.4,39.9
2024-08-11 08:20,973.5,953.0,742.2,780.7,936.2,893.8,15.4,39.9
2024-08-11 08:30,955.6,949.5,740.8,779.5,951.6,893.8,17.2,42.3
2024-08-11 08:40,948.0,963.8,747.1,785.0,970.4,892.2,17.2,41.7
2024-08-11 09:00,943.3,986.6,740.4,772.2,998.1,895.9,16.6,43.7
2024-08-11 09:10,957.3,1007.9,755.0,782.0,1012.7,910.0,18.5,43.6
2024-08-11 09:20,971.9,1029.1,744.7,775.4,1042.4,929.9,18.1,42.6
2024-08-11 09:20,971.9,1029.1,744.7,775.4,1042.4,929.9,18.1,42.6
2024-08-11 09:30,973.0,1043.0,744.5,782.0,1056.7,920.9,19.3,47.6
2024-08-11 09:50,996.8,1061.5,720.3,786.3,1093.6,932.9,15.9,45.9
2024-08-11 10:00,1017.8,1067.3,710.4,802.6,1115.2,947.1,15.0,41.3
2024-08-11 10:10,1008.9,1089.6,718.4,804.0,1128.4,935.7,18.3,44.7
2024-08-11 10:20,984.8,1101.6,698.3,788.1,1134.6,903.9,18.2,42.3
2024-08-11 10:20,984.8,1101.6,698.3,788.1,1134.6,903.9,18.2,42.3
2024-08-11 10:30,986.6,1106.6,683.9,794.8,1171.0,917.7,20.3,42.8
2024-08-11 10:40,970.6,1118.7,690.2,801.7,1200.1,916.4,23.6,47.8
2024-08-11 11:00,986.7,1151.0,718.6,806.2,1228.9,952.8,23.1,47.3
2024-08-11 11:10,984.1,1160.4,733.1,821.9,1241.3,949.2,22.2,49.2
2024-08-11 11:20,969.5,1174.6,732.3,802.1,1244.2,941.4,23.3,51.1
2024-08-11 11:30,960.0,1174.7,719.2,809.5,1252.1,920.5,23.0,49.6
2024-08-11 11:40,958.6,1178.2,742.8,820.0,1275.8,952.8,22.1,48.2
2024-08-11 11:50,964.8,1184.3,750.7,823.0,1277.3,959.6,22.9,48.8
2024-08-11 12:00,974.6,1186.9,752.9,824.7,1288.1,979.3,19.6,44.3
2024-08-11 12:00,974.6,1186.9,752.9,824.7,1288.1,979.3,19.6,44.3
2024-08-11 12:10,959.6,1182.8,758.4,826.4,1292.1,974.3,24.4,50.9
2024-08-11 12:30,959.0,1198.8,783.9,840.2,1283.1,960.0,23.1,50.2
2024-08-11 12:40,958.4,1202.1,773.6,827.0,1284.2,958.8,23.3,51.6
2024-08-11 12:50,958.1,1213.1,791.4,835.8,1294.9,966.9,22.7,51.2
2024-08-11 12:50,958.1,1213.1,791.4,835.8,1294.9,966.9,22.7,51.2
2024-08-11 13:00,952.9,1215.1,786.3,844.9,1295.9,946.8,22.2,50.5
2024-08-11 13:20,966.4,1212.1,811.2,855.2,1330.6,1011.5,21.9,51.4
2024-08-11 13:30,957.9,1197.5,836.3,864.9,1325.7,1026.6,21.1,51.9
2024-08-11 13:40,953.7,1200.2,837.3,856.0,1297.6,1000.7,20.7,52.4
2024-08-11 13:50,962.7,1205.7,833.1,863.2,1303.6,997.2,17.8,51.2
2024-08-11 14:00,964.3,1211.5,845.1,866.5,1304.3,1003.6,21.0,53.2
2024-08-11 14:10,958.4,1207.9,842.2,859.4,1315.4,1018.6,18.5,48.6
2024-08-11 14:20,951.7,1193.8,857.1,852.5,1299.2,1027.4,18.1,52.5
2024-08-11 14:30,948.3,1188.5,862.3,864.7,1296.3,1018.1,16.0,51.6
2024-08-11 14:40,947.2,1183.8,863.3,860.5,1293.4,1025.6,15.8,49.8
2024-08-11 14:50,936.2,1181.0,879.1,879.9,1290.0,1010.4,14.3,48.4
2024-08-11 15:00,922.1,1173.1,881.1,871.6,1289.0,1012.9,14.6,49.1
2024-08-11 15:10,925.7,1165.9,880.3,882.9,1274.2,994.1,13.4,50.7
2024-08-11 15:20,938.3,1175.7,876.2,880.4,1285.6,1006.6,13.1,50.5
2024-08-11 15:20,938.3,1175.7,876.2,880.4,1285.6,1006.6,13.1,50.5
2024-08-11 15:30,945.7,1167.4,868.7,877.3,1270.7,1002.8,12.4,50.0
2024-08-11 15:50,961.8,1174.0,894.9,862.5,1234.7,1018.0,11.1,48.0
2024-08-11 16:00,977.8,1162.2,899.3,873.6,1225.8,1031.3,11.9,47.7
2024-08-11 16:10,989.7,1171.4,933.8,884.8,1200.8,1029.6,12.0,50.5
2024-08-11 16:20,997.6,1160.9,925.5,880.4,1194.7,1039.0,11.2,48.6
2024-08-11 16:30,1013.9,1163.2,960.2,898.1,1199.1,1075.7,11.1,47.3
2024-08-11 16:40,1013.6,1125.9,938.4,873.5,1163.0,1078.9,10.7,47.4
2024-08-11 16:50,1050.7,1176.7,964.9,884.0,1119.2,1034.9,10.2,49.5
2024-08-11 17:00,1049.1,1169.3,957.7,885.9,1126.0,1039.5,11.8,49.9
2024-08-11 17:10,1051.5,1176.1,969.6,879.3,1123.9,1048.4,11.4,52.6
2024-08-11 17:20,1049.4,1181.6,1005.1,893.0,1123.1,1061.0,11.0,53.1
2024-08-11 17:30,1039.3,1173.4,1001.9,895.8,1117.6,1047.8,10.9,52.5
2024-08-11 17:40,1040.6,1176.3,1013.6,906.5,1123.3,1052.9,10.7,52.5
2024-08-11 17:50,1044.2,1186.4,1036.5,905.9,1105.5,1050.2,10.4,54.2
2024-08-11 18:00,1047.7,1182.8,1030.7,902.4,1091.4,1040.2,9.9,54.4
2024-08-11 18:00,1047.7,1182.8,1030.7,902.4,1091.4,1040.2,9.9,54.4
2024-08-11 18:10,1046.7,1170.0,1036.2,895.3,1092.8,1066.7,9.5,53.4
2024-08-11 18:20,1047.9,1179.8,1061.1,910.9,1085.8,1061.2,11.1,54.0
2024-08-11 18:40,1045.7,1180.0,1065.1,904.6,1057.4,1039.4,11.1,55.3
2024-08-11 18:50,1044.6,1204.3,1103.6,912.0,1068.7,1057.1,11.1,54.7
2024-08-11 19:00,1042.7,1197.6,1114.1,922.8,1070.6,1063.9,11.2,54.3
2024-08-11 19:10,1042.6,1200.3,1119.0,911.9,1070.0,1076.0,12.4,55.8
2024-08-11 19:20,1043.1,1196.3,1117.1,922.2,1073.7,1073.2,12.7,55.0
2024-08-11 19:20,1043.1,1196.3,1117.1,922.2,1073.7,1073.2,12.7,55.0
2024-08-11 19:30,1041.5,1202.6,1131.9,930.0,1077.2,1075.2,12.8,55.6
2024-08-11 19:50,1039.7,1189.7,1126.6,937.6,1075.1,1072.6,12.6,54.1
2024-08-11 20:00,1040.2,1188.3,1127.8,932.3,1070.9,1076.4,12.7,54.7
2024-08-11 20:10,1038.7,1180.7,1120.1,932.4,1072.5,1076.1,12.7,54.9
2024-08-11 20:20,1037.4,1200.9,1135.2,934.3,1074.4,1067.9,12.5,56.3
