datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-09-01 00:00,1027.2,1076.2,928.8,886.7,1042.7,995.4,5.5,45.8
2024-09-01 00:10,1033.1,1067.9,927.2,883.9,1035.2,1004.0,5.6,45.4
2024-09-01 00:20,1028.1,1063.9,921.7,868.9,1014.3,991.8,5.0,44.6
2024-09-01 00:30,1036.7,1052.4,932.4,880.3,1011.7,1008.9,5.0,44.3
2024-09-01 00:40,1030.0,1043.9,928.2,870.9,986.2,990.3,5.0,44.4
2024-09-01 00:50,1033.5,1040.0,937.5,867.7,970.9,995.2,5.0,44.0
2024-09-01 01:00,1003.6,1028.9,944.5,867.1,947.3,961.2,5.0,43.2
2024-09-01 01:10,988.5,1021.0,951.3,864.6,963.4,980.0,5.1,42.7
2024-09-01 01:20,976.0,998.8,922.3,857.6,951.8,956.0,5.2,42.9
2024-09-01 01:30,980.6,989.7,915.3,851.8,945.1,962.5,5.2,42.2
2024-09-01 01:40,989.3,989.9,899.7,840.2,947.7,970.5,5.2,41.3
2024-09-01 01:50,985.4,975.7,890.6,842.0,942.4,963.6,5.2,42.3
2024-09-01 02:00,979.9,969.1,874.5,830.2,932.2,951.1,5.1,41.3
2024-09-01 02:10,982.5,960.8,867.9,830.1,920.6,943.9,5.0,41.1
2024-09-01 02:20,984.7,955.6,868.3,830.0,914.3,946.5,5.0,40.2
2024-09-01 02:30,985.8,953.9,845.9,829.2,920.5,933.7,5.1,40.4
2024-09-01 02:40,990.3,949.6,814.5,803.5,922.6,939.0,5.2,40.3
2024-09-01 02:50,988.7,926.3,787.7,809.5,933.4,938.9,5.2,40.2
2024-09-01 03:00,994.6,929.2,770.0,813.4,934.6,921.7,5.1,39.9
2024-09-01 03:10,982.8,916.8,759.6,803.5,936.7,923.9,5.2,40.1
2024-09-01 03:20,983.8,908.8,740.9,792.0,937.0,926.2,5.5,40.1
2024-09-01 03:30,995.0,913.4,746.3,800.5,922.3,915.3,5.2,39.6
2024-09-01 03:40,975.9,893.9,746.8,793.6,910.8,911.5,5.3,40.0
2024-09-01 03:50,996.6,908.6,740.4,807.9,924.3,910.5,5.1,39.4
2024-09-01 04:00,984.6,906.3,731.5,802.6,917.1,890.6,5.3,39.1
2024-09-01 04:10,990.8,905.9,726.3,798.5,920.5,899.0,5.3,39.5
2024-09-01 04:20,982.6,886.5,714.6,797.8,916.8,895.7,5.4,39.4
2024-09-01 04:30,982.1,881.4,713.4,794.3,918.9,904.7,5.3,39.3
2024-09-01 04:40,976.1,890.0,711.8,778.6,916.5,902.1,5.3,39.1
2024-09-01 04:50,974.7,885.1,707.2,792.7,912.3,882.7,5.1,38.8
2024-09-01 05:00,986.0,885.1,709.5,792.3,913.2,897.4,4.9,38.9
2024-09-01 05:10,986.2,879.9,705.2,788.5,912.9,902.7,4.9,38.0
2024-09-01 05:20,979.1,862.9,695.7,790.9,907.1,894.5,5.3,39.0
2024-09-01 05:30,954.8,858.2,690.4,772.4,901.8,882.3,5.3,39.4
2024-09-01 05:40,972.4,864.7,690.5,773.1,903.2,895.2,5.3,38.4
2024-09-01 05:50,960.5,855.4,688.5,772.5,892.8,881.5,5.2,37.7
2024-09-01 06:00,956.8,867.0,690.1,769.0,891.4,869.7,5.2,37.8
2024-09-01 06:10,952.6,856.5,693.0,778.6,900.9,880.0,5.5,36.8
2024-09-01 06:20,946.5,859.3,667.8,764.0,906.5,866.3,5.8,37.0
2024-09-01 06:30,944.3,862.0,674.1,771.3,919.1,873.2,6.2,37.1
2024-09-01 06:40,940.0,875.1,675.8,767.3,930.8,873.4,6.9,37.6
2024-09-01 06:50,939.3,877.0,649.8,765.2,942.0,858.4,7.4,37.9
2024-09-01 07:00,949.6,884.6,658.5,763.5,955.5,886.0,8.0,37.5
2024-09-01 07:10,947.8,890.5,660.5,765.2,966.4,889.1,8.9,38.8
2024-09-01 07:20,943.9,905.0,655.8,767.7,979.4,876.5,9.1,38.9
2024-09-01 07:30,957.5,900.2,620.8,760.1,1019.4,909.8,9.7,37.3
2024-09-01 07:40,961.3,906.2,615.4,775.3,1031.4,899.3,11.1,38.5
2024-09-01 07:50,963.7,915.0,595.0,765.7,1048.9,900.6,10.9,37.3
2024-09-01 08:00,969.2,925.2,585.1,766.3,1083.1,918.8,11.8,38.9
2024-09-01 08:10,993.9,950.9,596.8,783.0,1096.6,926.9,12.6,39.0
2024-09-01 08:20,1000.0,961.3,601.0,785.5,1099.5,928.0,14.4,40.0
2024-09-01 08:30,1004.8,968.6,607.6,788.0,1110.9,940.9,14.0,39.8
2024-09-01 08:40,1029.9,994.1,613.2,810.1,1131.8,944.6,15.8,41.8
2024-09-01 08:50,1018.7,995.8,615.8,800.6,1138.7,951.5,15.4,40.7
2024-09-01 09:00,1027.2,1015.6,622.0,805.9,1161.8,963.8,15.9,41.6
2024-09-01 09:10,1036.2,1039.2,637.1,822.4,1187.4,972.8,17.6,43.8
2024-09-01 09:20,1020.4,1032.2,639.8,820.8,1196.5,978.5,18.2,43.4
2024-09-01 09:30,1032.4,1066.8,638.0,809.5,1205.1,974.4,18.5,43.3
