datetime,gen_north,load_north,gen_central,load_central,gen_south,load_south,gen_east,load_east
2024-08-21 00:00,956.9,1011.8,956.4,845.5,948.4,969.8,7.4,42.1
2024-08-21 00:10,911.6,1007.7,964.2,826.9,959.7,967.5,7.5,41.0
2024-08-21 00:20,901.3,1003.5,972.4,832.6,971.6,976.3,7.3,40.2
2024-08-21 00:30,899.6,986.9,953.0,831.0,974.1,976.0,7.3,40.0
2024-08-21 00:40,899.4,982.5,942.6,826.2,969.3,969.9,6.9,39.5
2024-08-21 00:50,897.4,987.3,938.9,811.5,961.2,965.3,6.7,40.2
2024-08-21 01:00,900.3,974.9,906.7,812.3,959.8,946.8,6.8,39.6
2024-08-21 01:10,904.4,962.2,886.1,805.3,968.6,959.8,6.7,38.6
2024-08-21 01:20,910.9,977.4,877.9,787.9,960.8,951.9,6.9,39.4
2024-08-21 01:30,919.5,980.8,851.8,784.9,953.0,926.4,6.8,39.0
2024-08-21 01:40,927.0,961.9,821.1,770.0,960.8,944.6,6.6,39.0
2024-08-21 01:50,928.9,964.5,795.3,756.2,966.5,938.3,6.7,38.3
2024-08-21 02:00,933.1,966.2,790.6,764.9,967.9,929.3,6.7,37.9
2024-08-21 02:10,932.5,955.9,785.0,760.6,965.8,935.6,6.5,37.7
2024-08-21 02:20,934.0,942.8,761.9,751.2,968.1,939.3,6.6,37.3
2024-08-21 02:30,930.4,948.6,756.1,753.7,978.5,931.8,6.4,37.4
2024-08-21 02:40,931.7,927.7,731.8,757.5,970.2,917.9,6.5,37.1
2024-08-21 02:50,931.8,925.2,726.5,757.5,967.9,913.0,6.6,37.0
2024-08-21 03:00,930.3,934.0,734.7,743.9,962.3,918.6,6.5,37.2
2024-08-21 03:10,926.7,942.6,733.5,742.3,952.1,896.9,6.4,37.0
2024-08-21 03:20,927.6,941.7,735.4,744.6,950.0,896.2,6.3,36.9
2024-08-21 03:30,924.8,930.6,745.3,744.3,940.2,906.1,6.4,35.9
2024-08-21 03:40,926.1,939.1,749.2,737.1,933.9,903.3,6.2,35.8
2024-08-21 03:50,923.0,923.4,754.0,741.3,917.3,899.4,6.2,36.3
2024-08-21 04:00,913.8,937.4,748.5,729.1,911.9,878.1,6.0,35.6
2024-08-21 04:10,912.7,928.8,745.7,726.3,906.9,880.3,6.1,36.0
2024-08-21 04:20,900.2,915.5,751.4,730.0,909.0,885.1,5.9,35.8
2024-08-21 04:30,911.3,917.5,760.7,737.5,910.6,898.0,6.0,35.5
2024-08-21 04:40,918.1,919.8,754.4,724.4,897.1,896.0,6.0,35.4
2024-08-21 04:50,916.0,907.5,751.8,732.8,893.8,891.8,6.1,35.5
2024-08-21 05:00,919.5,917.5,747.0,732.7,899.8,887.0,6.4,35.4
2024-08-21 05:10,914.7,925.3,747.5,724.0,899.8,882.6,6.4,36.5
2024-08-21 05:20,910.7,895.3,743.6,741.3,897.0,885.0,6.4,36.1
2024-08-21 05:30,909.6,915.9,745.9,718.7,893.9,885.2,6.6,36.1
2024-08-21 05:40,919.2,919.3,745.9,725.0,897.5,889.3,6.5,35.5
2024-08-21 05:50,925.1,920.2,750.0,728.2,902.5,900.1,6.4,35.5
2024-08-21 06:00,906.8,919.8,747.6,722.4,888.3,872.3,6.8,35.0
2024-08-21 06:10,922.7,940.2,755.6,735.5,900.4,875.3,6.9,34.5
2024-08-21 06:20,916.7,940.1,762.8,727.9,906.8,891.2,7.1,34.3
2024-08-21 06:30,906.0,944.8,766.8,733.0,906.1,874.7,7.3,33.9
2024-08-21 06:40,915.9,965.8,777.8,735.3,935.1,900.5,8.2,35.2
2024-08-21 06:50,896.1,969.4,785.6,743.9,951.6,894.0,8.8,34.8
2024-08-21 07:00,903.3,983.7,795.9,750.6,969.6,909.1,9.2,34.7
2024-08-21 07:10,920.7,1008.1,795.0,764.1,991.9,910.6,9.9,34.7
2024-08-21 07:20,922.4,1038.9,801.3,761.9,1020.9,919.4,10.0,34.5
2024-08-21 07:30,912.8,1041.6,808.7,772.6,1049.4,932.1,11.5,36.0
2024-08-21 07:40,946.2,1076.0,822.3,789.9,1088.5,967.6,12.4,36.0
2024-08-21 07:50,959.8,1107.1,838.2,808.9,1106.8,965.5,12.4,35.9
2024-08-21 08:00,976.9,1137.0,874.1,832.1,1160.8,1018.2,14.3,38.7
2024-08-21 08:10,1009.5,1188.0,960.5,878.5,1204.4,1082.8,14.2,39.3
2024-08-21 08:20,1022.8,1197.7,986.9,902.8,1227.3,1111.3,15.9,41.1
2024-08-21 08:30,1039.7,1230.6,1006.1,921.7,1251.2,1120.2,15.8,40.3
2024-08-21 08:40,1053.0,1247.4,1003.3,923.7,1265.7,1124.7,16.5,42.5
2024-08-21 08:50,1057.1,1269.3,1021.3,940.1,1295.0,1138.1,17.0,42.8
2024-08-21 09:00,1036.3,1278.7,1063.2,955.1,1304.5,1144.4,18.5,44.3
2024-08-21 09:10,1039.2,1288.8,1051.7,947.1,1327.4,1157.6,19.3,44.1
2024-08-21 09:20,1041.3,1303.5,1050.9,952.0,1346.9,1159.1,19.5,44.0
2024-08-21 09:30,1053.0,1320.5,1056.3,951.6,1363.1,1176.6,20.0,43.6
2024-08-21 09:40,1051.8,1322.7,1060.9,961.7,1379.6,1184.8,20.2,43.1
2024-08-21 09:50,1061.8,1332.4,1062.0,972.0,1391.0,1186.2,20.3,44.6
2024-08-21 10:00,1061.7,1347.0,1076.3,978.5,1406.7,1196.3,20.8,43.7
2024-08-21 10:10,1061.4,1358.2,1095.0,991.9,1412.3,1194.3,20.9,45.2
2024-08-21 10:20,1055.2,1373.1,1103.7,1002.3,1418.9,1177.7,21.0,45.8
2024-08-21 10:30,1056.8,1387.5,1125.5,998.8,1439.1,1210.1,20.8,45.9
2024-08-21 10:40,1059.2,1396.8,1129.7,1012.1,1446.7,1201.3,21.8,47.4
2024-08-21 10:50,1065.6,1404.7,1132.1,1000.6,1450.3,1218.8,20.4,44.3
2024-08-21 11:00,1068.6,1417.4,1140.8,1003.3,1465.4,1230.1,19.4,43.3
2024-08-21 11:10,1074.4,1426.3,1146.0,1008.4,1472.0,1233.0,20.1,44.8
2024-08-21 11:20,1076.0,1433.0,1158.2,1009.7,1471.3,1237.6,20.9,46.2
2024-08-21 11:30,1078.6,1445.8,1162.4,1012.8,1478.0,1235.8,20.6,45.3
2024-08-21 11:40,1065.7,1449.0,1159.5,1005.6,1480.1,1225.2,20.5,46.1
2024-08-21 11:50,1086.6,1449.1,1142.7,1011.6,1497.9,1240.7,21.0,46.8
2024-08-21 12:00,1089.6,1443.2,1109.7,993.8,1493.7,1229.7,20.7,47.1
2024-08-21 12:10,1076.5,1429.5,1052.5,955.6,1484.6,1201.4,20.6,47.8
2024-08-21 12:20,1072.0,1403.8,1016.3,948.1,1489.3,1199.1,21.2,47.8
2024-08-21 12:30,1104.6,1417.6,1015.8,966.2,1497.3,1206.4,22.4,49.9
2024-08-21 12:40,1093.4,1418.4,1020.4,945.8,1500.6,1222.2,22.3,50.2
2024-08-21 12:50,1098.1,1425.0,1023.4,961.0,1507.6,1216.5,22.5,49.1
2024-08-21 13:00,1102.7,1430.8,1067.3,988.5,1538.5,1261.7,22.1,49.5
2024-08-21 13:10,1133.0,1454.9,1108.7,1017.1,1582.9,1324.5,21.8,50.0
2024-08-21 13:20,1132.0,1463.8,1178.7,1030.3,1561.1,1347.2,22.4,53.1
2024-08-21 13:30,1131.1,1467.1,1221.9,1023.9,1500.1,1330.2,19.0,50.8
2024-08-21 13:40,1129.2,1479.7,1245.2,1026.7,1449.7,1288.1,18.7,48.3
2024-08-21 13:50,1141.4,1475.3,1276.6,1042.8,1425.9,1296.1,19.8,49.5
