00,45.7,1084.5,913.8,1122.7
00:10,45.7,1076.7,896.5,1110.2
00:20,44.8,1078.3,891.5,1098.6
00:30,44.5,1071.7,898.1,1081.9
00:40,43.8,1071.1,886.2,1084.7
00:50,43.8,1058.5,869.5,1082.8
01,43.8,1043.8,880.9,1068.0
01:10,43.8,1052.5,861.1,1067.7
01:20,42.8,1055.4,862.0,1046.7
01:30,42.4,1049.8,867.2,1033.7
01:40,41.7,1046.6,850.4,1014.0
01:50,41.6,1037.2,851.3,1022.2
02,41.4,1034.3,844.5,1014.6
02:10,41.1,1015.9,839.8,1015.8
02:20,41.5,1010.5,832.0,1007.9
02:30,41.0,1015.0,828.5,1004.7
02:40,41.9,1012.3,822.0,999.9
02:50,41.5,994.4,821.3,1002.7
03,42.1,997.4,816.7,988.5
03:10,42.5,988.8,811.5,999.5
03:20,41.0,993.1,808.9,982.3
03:30,41.2,988.8,803.6,972.1
03:40,41.1,982.8,799.8,967.4
03:50,40.8,977.4,803.4,960.9
04,40.8,968.1,805.5,957.7
04:10,40.1,965.2,792.3,966.4
04:20,40.3,968.2,792.2,968.4
04:30,40.4,956.4,785.0,955.0
04:40,40.3,952.9,796.7,950.1
04:50,40.5,951.9,784.4,956.3
05,40.4,956.5,785.7,952.1
05:10,40.3,963.2,786.8,948.5
05:20,40.2,950.6,777.2,942.0
05:30,39.1,944.4,786.8,942.0
05:40,39.3,928.6,788.3,941.2
05:50,37.6,930.6,792.6,937.6
06,38.5,930.1,798.3,955.9
06:10,38.0,932.3,782.7,966.1
06:20,37.8,935.8,779.4,972.4
06:30,38.2,950.0,791.8,970.1
06:40,39.3,948.2,798.5,991.5
06:50,40.0,932.0,799.9,994.5
07,38.5,956.7,804.1,1008.0
07:10,40.2,962.6,805.7,1033.9
07:20,41.4,990.6,827.2,1069.1
07:30,40.8,1016.6,819.1,1086.0
07:40,40.0,1025.7,852.6,1106.4
07:50,41.4,1045.2,865.6,1136.3
08,41.9,1075.4,893.9,1171.3
08:10,44.6,1118.3,945.4,1238.7
08:20,45.2,1128.7,959.9,1253.0
08:30,47.5,1158.4,971.5,1275.9
08:40,50.6,1165.8,984.5,1311.5
08:50,52.8,1179.0,989.8,1323.2
09,52.7,1188.7,1005.2,1332.3
09:10,52.4,1182.3,1012.9,1348.7
09:20,52.9,1209.4,1009.5,1371.3
09:30,53.8,1210.5,1026.2,1362.7
09:40,52.5,1222.0,1015.8,1376.7
09:50,47.7,1232.4,1014.6,1395.7
10,47.7,1240.3,1019.2,1402.1
10:10,47.7,1236.3,1040.2,1415.5
10:20,49.0,1254.1,1034.2,1433.1
10:30,46.6,1261.1,1056.5,1448.8
10:40,46.6,1280.2,1052.3,1440.2
10:50,48.1,1275.0,1046.1,1460.5
11,48.0,1301.3,1048.3,1468.0
11:10,49.9,1274.5,1043.1,1483.5
11:20,48.8,1301.0,1055.8,1484.2
11:30,47.3,1304.3,1057.5,1500.8
11:40,46.8,1311.5,1072.3,1496.7
11:50,46.2,1300.4,1056.8,1498.8
12,53.1,1268.7,1038.1,1497.9
12:10,54.3,1239.2,1013.4,1486.9
12:20,54.4,1245.5,1011.4,1484.3
12:30,55.4,1241.4,1015.6,1475.2
12:40,52.6,1246.0,1002.2,1490.4
12:50,52.0,1245.4,1010.8,1481.9
13,53.0,1267.4,1034.2,1492.5
13:10,53.9,1307.2,1052.8,1513.5
13:20,55.4,1309.6,1058.4,1507.6
13:30,56.0,1308.3,1071.9,1512.4
13:40,55.5,1312.3,1066.2,1514.0
13:50,57.0,1319.2,1065.5,1516.6
14,56.6,1335.9,1075.3,1512.9
14:10,56.6,1341.2,1073.5,1494.7
