time	real_cap	load	util_rate	fore_cap	fore_peak	fore_resv	fore_rate	fore_indi	fore_hour	yday_cap	yday_peak	yday_resv	yday_rate	yday_indi	real_peak
00:00	4524.6	3197.1	70	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 00:00
00:10	4523.4	3181.1	70	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 00:10
00:20	4523.5	3150.7	69	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 00:20
00:30	4522.6	3119.0	68	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 00:30
00:40	4524.1	3122.0	69	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 00:40
00:50	4525.6	3080.8	68	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 00:50
01:00	4526.0	3072.0	67	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 01:00
01:10	4524.4	3052.9	67	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 01:10
01:20	4523.9	3039.5	67	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 01:20
01:30	4523.2	3036.1	67	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 01:30
01:40	4523.8	3010.5	66	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 01:40
01:50	4526.8	2992.6	66	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 01:50
02:00	4528.4	2962.5	65	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 02:00
02:10	4528.3	2946.0	65	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 02:10
02:20	4529.8	2935.7	64	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 02:20
02:30	4528.9	2914.1	64	4493.0	3580.0	913.0	25.50	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 02:30
02:40	4525.5	2907.3	64	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4756.7	3978.3	778.4	19.57	G	2024.08.03 02:36
02:50	3772.1	2899.8	76	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
03:00	3770.7	2876.5	76	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
03:10	3767.6	2858.1	75	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
03:20	3766.1	2842.3	75	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
03:30	3765.9	2830.9	75	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
03:40	3764.1	2831.1	75	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
03:50	3764.7	2825.8	75	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
04:00	3763.0	2786.2	74	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
04:10	3761.6	2785.4	74	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
04:20	3760.4	2776.5	73	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
04:30	3760.6	2772.0	73	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
04:40	3762.0	2762.3	73	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
04:50	3761.1	2746.2	73	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
05:00	3761.5	2758.7	73	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
05:10	3761.7	2749.0	73	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
05:20	3759.9	2723.5	72	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
05:30	3757.9	2724.6	72	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
05:40	3756.7	2698.8	71	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
05:50	3758.6	2694.9	71	4493.2	3580.0	913.2	25.51	G	13:00-16:00	4735.3	3984.7	750.7	18.84	G	2024.08.03 02:44
