time	real_cap	load	util_rate	fore_cap	fore_peak	fore_resv	fore_rate	fore_indi	fore_hour	yday_cap	yday_peak	yday_resv	yday_rate	yday_indi	real_peak
00:00	4612.6	3174.7	68	4589.0	4120.0	469.0	11.38	G	13:00-16:00	3738.7	3419.6	319.1	9.33	Y	2024.07.16 00:00
00:10	4610.6	3159.5	68	4589.0	4120.0	469.0	11.38	G	13:00-16:00	3738.7	3419.6	319.1	9.33	Y	2024.07.16 00:10
00:20	4607.7	3152.7	68	4589.0	4120.0	469.0	11.38	G	13:00-16:00	3738.7	3419.6	319.1	9.33	Y	2024.07.16 00:20
00:30	4606.2	3141.6	68	4589.0	4120.0	469.0	11.38	G	13:00-16:00	3738.7	3419.6	319.1	9.33	Y	2024.07.16 00:30
00:40	4604.9	3102.0	67	4589.0	4120.0	469.0	11.38	G	13:00-16:00	3738.7	3419.6	319.1	9.33	Y	2024.07.16 00:40
00:50	4604.8	3074.0	66	4589.0	4120.0	469.0	11.38	G	13:00-16:00	3738.7	3419.6	319.1	9.33	Y	2024.07.16 00:50
01:00	4599.5	3041.1	66	4589.0	4120.0	469.0	11.38	G	13:00-16:00	3738.7	3419.6	319.1	9.33	Y	2024.07.16 01:00
01:10	4594.8	3030.6	65	4589.0	4120.0	469.0	11.38	G	13:00-16:00	3738.7	3419.6	319.1	9.33	Y	2024.07.16 01:10
01:20	4594.1	3027.5	65	4589.0	4120.0	469.0	11.38	G	13:00-16:00	3738.7	3419.6	319.1	9.33	Y	2024.07.16 01:20
01:30	4595.3	2995.8	65	4589.0	4120.0	469.0	11.38	G	13:00-16:00	3738.7	3419.6	319.1	9.33	Y	2024.07.16 01:30
01:40	4596.5	2987.7	64	4589.0	4120.0	469.0	11.38	G	13:00-16:00	3738.7	3419.6	319.1	9.33	Y	2024.07.16 01:40
01:50	4594.9	2959.4	64	4589.0	4120.0	469.0	11.38	G	13:00-16:00	3738.7	3419.6	319.1	9.33	Y	2024.07.16 01:50
02:00	3887.4	2951.9	75	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 01:58
02:10	3887.8	2930.3	75	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 01:58
02:20	3888.2	2948.6	75	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 01:58
02:30	3886.7	2916.3	75	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 01:58
02:40	3893.6	2901.8	74	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 02:34
02:50	3891.8	2884.5	74	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 02:34
03:00	3892.1	2859.9	73	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 02:34
03:10	3891.6	2854.4	73	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 02:34
03:20	3890.3	2834.0	72	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 02:34
03:30	3889.5	2845.8	73	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 02:34
03:40	3889.1	2830.1	72	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 02:34
03:50	3888.9	2808.7	72	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
04:00	3888.9	2809.1	72	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
04:10	3888.9	2778.0	71	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
04:20	3888.9	2808.3	72	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
04:30	3889.3	2781.0	71	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
04:40	3889.4	2771.3	71	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
04:50	3889.3	2776.5	71	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
05:00	3889.2	2747.7	70	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
05:10	3889.1	2752.5	70	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
05:20	3889.2	2757.2	70	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
05:30	3889.5	2747.2	70	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
05:40	3891.3	2727.8	70	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
05:50	3902.0	2721.8	69	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
06:00	3913.1	2734.1	69	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
06:10	3927.6	2763.5	70	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
06:20	3947.8	2766.0	70	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
06:30	3971.8	2767.5	69	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
06:40	4002.2	2809.5	70	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
06:50	4037.3	2819.4	69	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
07:00	4075.9	2835.6	69	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
07:10	4116.2	2893.4	70	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
07:20	4158.5	2947.9	70	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
07:30	4198.1	2974.3	70	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
07:40	4238.4	3044.3	71	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
07:50	4273.3	3124.3	73	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
08:00	4310.3	3235.7	75	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
08:10	4344.8	3367.7	77	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
08:20	4373.1	3445.4	78	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
08:30	4412.3	3510.8	79	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
08:40	4462.0	3585.9	80	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
08:50	4489.6	3628.2	80	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
09:00	4510.8	3644.8	80	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
09:10	4526.8	3669.3	81	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
09:20	4547.5	3694.2	81	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
09:30	4570.5	3708.5	81	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
09:40	4603.2	3755.3	81	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
09:50	4616.3	3780.5	81	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
10:00	4621.5	3783.0	81	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
10:10	4649.9	3807.4	81	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
10:20	4663.8	3846.7	82	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
10:30	4668.2	3873.3	82	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
10:40	4685.6	3907.5	83	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
10:50	4694.1	3930.8	83	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
11:00	4701.8	3950.4	84	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
11:10	4705.9	3958.3	84	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
11:20	4719.7	3976.4	84	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
11:30	4729.0	3996.6	84	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
11:40	4736.8	4000.6	84	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
11:50	4715.9	3976.6	84	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
12:00	4726.6	3937.2	83	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
12:10	4712.9	3867.8	82	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
12:20	4725.6	3887.5	82	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
12:30	4727.6	3872.5	81	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
12:40	4728.9	3886.0	82	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
12:50	4714.0	3877.8	82	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
13:00	4714.8	3929.3	83	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
13:10	4716.3	4048.2	85	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
13:20	4692.8	4041.4	86	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
13:30	4691.1	4056.6	86	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
13:40	4686.8	4075.0	86	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
13:50	4684.7	4086.8	87	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
14:00	4663.0	4072.7	87	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
14:10	4645.9	4068.8	87	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
14:20	4639.1	4078.9	87	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
14:30	4610.3	4064.2	88	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
14:40	4594.1	4067.7	88	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
14:50	4558.5	4041.0	88	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
15:00	4532.0	4026.4	88	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
15:10	4517.7	4016.2	88	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
15:20	4495.9	4025.5	89	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
15:30	4456.4	4011.0	90	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
15:40	4419.5	3987.1	90	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
15:50	4358.1	3977.1	91	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
16:00	4303.4	3936.9	91	4588.8	4120.0	468.8	11.38	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 03:44
16:10	4248.1	3917.7	92	4683.8	4106.7	577.1	14.05	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 16:04
16:20	4189.0	3885.8	92	4683.8	4106.7	577.1	14.05	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 16:04
16:30	4142.6	3863.1	93	4683.8	4106.7	577.1	14.05	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 16:04
16:40	4099.5	3840.2	93	4683.8	4106.7	577.1	14.05	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 16:04
16:50	4054.6	3788.9	93	4683.8	4106.7	577.1	14.05	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 16:04
17:00	4035.5	3738.9	92	4683.8	4106.7	577.1	14.05	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 16:04
17:10	4012.7	3681.4	91	4683.8	4106.7	577.1	14.05	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 16:04
17:20	3991.0	3650.5	91	4683.8	4106.7	577.1	14.05	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 16:04
17:30	3970.3	3637.7	91	4683.8	4106.7	577.1	14.05	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 16:04
17:40	3958.7	3627.4	91	4683.8	4106.7	577.1	14.05	G	13:00-16:00	4652.6	4103.3	549.3	13.39	G	2024.07.16 16:04
